	home_id	scores_cleanliness	scores_location	review_id	comments
15025	8848854	10.0	8.0	55008530	The house is just as seen in the photos. It was cozy and comfortable.  We would recommend it.
15494	3533112	10.0	8.0	17060792	We had such a great vacation in this studio while we were in Seattle, very tastefully decorated, and has just the right amount of everything. This place is the best use of a small amount of space that I've ever experienced. We also got welcoming flowers and little bottle of champagne. So sweet! My husband and I usually stay in hotel, it was our first rental property experience, and we felt very lucky that we were able to call this place home while we were discovering Seattle. Thank you again for a wonderful stay!
15495	3533112	10.0	8.0	17296974	We did not meet Melissa but arrival and check-out was smooth and easy. The studio is very nice, newly remodeled, very clean and equipped with all your needs. Centrally located to visit all Seattle and surroundings, on the edge of Capital Hill with not a lot in walking distance. We had a car so it was perfect!
15496	3533112	10.0	8.0	17607750	The reservation was canceled 3 days before arrival. This is an automated posting.
15497	3533112	10.0	8.0	17640363	The place is awesome and Melissa is so sweet that she even left a welcome message on the white board～
15498	3533112	10.0	8.0	17855979	Melissa was really easy to work with. She was very prompt with her responses and answering any questions we had. I didn't get a chance to meet her because of my schedule, but she made our travel arrangements very convenient. The studio was really clean and looked exactly like the photos, I highly recommend staying here! 
15499	3533112	10.0	8.0	18947765	Our stay here was great, there was even chocolate and a bottle of wine waiting for us! It was just the place we needed.
15500	3533112	10.0	8.0	19103763	Nicely remodeled space. I'd stay there again. Walking distance to Madrona pub and St. Cloud, which is great!
15501	3533112	10.0	8.0	40167926	Had a perfect stay at Matthew's Studio. Everything is like in the description and the bed is very comfortable.There was breakfast (juice, eggs, bagels etc.) in the fridge for us. It was also very very very clean. There are 3 different bus lines/stations next to the studio, which takes you to downtown in 35 minutes. Check-in/-out was easy. I would definitely stay here again.
15502	3533112	10.0	8.0	41489218	The location was really good, comfortable and with everything you need. It's also near the city center in a strategically position to visit Seattle. Unfortunately I never met Matthew but he helped me immediately by email when I asked something. I suggest it with a pleasure like a perfect accommodation.
15503	3533112	10.0	8.0	41856094	Easy access to downtown (we took Lyft and Uber, it was $5-8, for three of us cheaper than the bus) but also Capitol Hill. Walking distance to grocery store, Farmer's Market (Friday 3-7 pm) and GREAT bakery (Golden Wheat I think) around the corner. Lots of Ethiopian restaurants and a Thai restaurant just around the corner. Otherwise everything as described and very flexible host, thanks!
15504	3533112	10.0	8.0	42323634	Matthews' place was PERFECTION! Originally we were looking for something right in downtown, but this was even better!! It was so close to everything we planned on visiting like the Space Needle, Pikes, Safeco Field and a few others. We were very pleasantly surprised to see that 1/4 of a mile down the road was Grocery Outlet! Our favorite grocery store! We were able to go shopping for breakfast items, dinner items, and snack items since we hadn't planned on eating every meal out. Matthews' house was perfect for my husband and I for sleeping, cooking, and lounging before bed. We were out alot during the day's but it was a very nice feeling walking in the door after a long day of exploring. We were really surprised with a bottle of wine, chocolates, and a cars wishing us a happy anniversary!! It was the nicest gesture that they didn't have to do but did and it was very sweet and made our trip extra special. We will be booking again sometime in the future for sure!!!
15505	3533112	10.0	8.0	45160583	I had a great time in Seattle thanks in large part to this convenient and comfortable studio. The location was easily accessible with only about  five minute uber ride into downtown. The amenities were great and had everything I needed for my trip. Although I never met Matthew, he was more than helpful working with my scheduling. I'd stay here again.
15727	7027507	10.0	8.0	45171952	Comfy room, lovely views. Had a great stay with no issues. Thanks!
16116	9134196	8.0	8.0	55236426	it's ok
16138	3630581	9.0	8.0	17299677	"This apartment was close to the University of Washington, restaurants, bars, and bus stops on University Way NE. The room was big and very clean when I arrived. The room did get very warm during my stay for a couple of days during a heat wave.

Melissa was a great host and responded quickly to my emails and calls. Check-in and check-out was easy.

I feel this was a better deal for staying near the UW campus than the hotel that was nearby."
16139	3630581	9.0	8.0	19131905	"Melissa was very responsive via the intercom outside the building when I arrived late Saturday afternoon. My room was not quite ready, but she had a room for me to wait in with television, etc. She came by the next day to check if everything was OK. 
       The apartment and furnishings were clean. During the stay Melissa brought by some things I needed.  I mentioned that I like having a small lamp by my bed to read before I go to sleep which she brought up for me.
       Any time that I have had concerns, she has answered very quickly by phone or text message. 
        I appreciated that it is close to stores, the bus line, etc.  My apartment faced Brooklyn.  Since it is on a  busy street and somewhat close to I-5, I heard traffic in early morning until late in the night. "
16140	3630581	9.0	8.0	29895496	"Our host was very responsive and able to accommodate our arrival on short notice. The check in system / key handoff she has is very easy. Good access to the University District, Trader Joes, cafe's, etc.

This unit is a basic landing spot in the heart of the U-District and is good for anyone that does not have a car and wants to walk or bike."
16141	3630581	9.0	8.0	33997279	Melissa was a great host. She was very easily reached by email and phone. The apt was very basic, but fit my needs. The neighborhood is in the heart of a very busy neighborhood in Seattle. It was convenient to get around, and felt relatively safe late at night.
16142	3630581	9.0	8.0	34663031	Melissa was very helpful in helping my solve my parking situation. The apartment was well kept and clean. Nice, big desk for getting some work done.
16143	3630581	9.0	8.0	35079288	The apartment was exactly as described. The host was responsive when we had questions or issues.  We were glad to be in such a great location - the heart of the U-District - for our daughter's graduation from college.  
16144	3630581	9.0	8.0	35426231	This place is really close to the UW, clean and tidy with a kitchen if you feel like cooking. 
16145	3630581	9.0	8.0	35685548	Very close to the UW, lots of restaurant, easy access to bus. Anyway, the smell in the building was not good, the furniture was too old.  If you want stay alone in university district, it will be a right place. But if you want spend some time with the house owner and share the local experience, not this.
16146	3630581	9.0	8.0	46165324	Melissa was available to let us in and give a quick tour of the room. The facility came as described, including towels and soap/shampoo. She was also accessible and responsive via text messages. Very professional. The neighborhood felt very safe.
16283	3329962	8.0	8.0	15702156	"The host is easy to contact, and accommodated me when I needed to leave my suitcase before check-in time. Other than that, the small, two-level apartment was a disappointment. It was difficult to find within the older motel-like complex with no elevator. I dragged my suitcase up and down the concrete steps trying to find it.
It was a super hot day in Seattle, but there was no fan or air conditioning in the apartment. Leaving the windows open for air compromised my privacy, but I had to keep the blinds up to get a breeze. Don't expect the level of hotel care because this is an old apartment without fancy amenities. There is no TV. There was one bath towel. The hand soap in the bathroom was used. There were no ice cube trays to fill, important on this ultra warm day. It is located between a creepy alley covered with steel plates that make noise when driven on (see other review), and the parking lot. Lots of air conditioner/machine noise came from the alley. This was an expensive mistake on my part."
16284	3329962	8.0	8.0	15920878	"Melissa was wonderful.  I was worried that she was not receiving my texts and emails, but we connected in advance of our arrival.  She had unlocked the door and met us when we arrived.  I appreciated her friendliness and responsiveness.  The temperatures were very hot in Seattle and their is no ac in the apartment. I let Melissa know that there was no toilet paper and that we really needed a fan.  She drove all over Seattle that afternoon to find us one so that we weren't melting the second night.  She even brought us an ice cream bar each to acknowledge our situation.  She is very thoughtful.
As for the room, it was clean and the bed was comfortable.  This is what I had most hoped for, so I was not disappointed.  The room itself is very noisy because of the alley behind the building and the road in front of the building.  After having lived in NYC in my 20s, it didn't particularly bother me.  The double garbage truck pick up at 6:45 a.m. was a bit of a bummer, but certainly nothing that our hostess could have controlled!  Overall, a very good experience.  Extremely convenient to the University!"
16285	3329962	8.0	8.0	16303336	"We enjoyed our stay at Melissa's apartment a lot. We were in Seattle for job interviews at the university, so the apartment with its central location was ideal for us. It is a clean and cosy little place that has (almost) everything you need for living. 

Before we came, we read some of the negative feedback concerning the apartment: e.g. missing shampoo bottles, missing fan, too little towels. We were very pleased to discover upon our arrival that Melissa had taken this feedback to heart and had made the appropriate changes. Great job!!!"
16286	3329962	8.0	8.0	16575161	"Reviewing unit 44

My gf and I were seeking to stay three nights in Seattle last minute.  Thank God Melissa's place was available - everywhere else was $200+ per night (before fees!)

The place: it's a pretty basic, clean place, no frills here.  But the bed is super comfortable!  We slept great on it.    

There's also an awesome fan that could really keep us comfortable.  It's small but moved serious air!

The location:  it's really easy to get downtown, and quite close to the bus line.   It's also next to large college campus, so there were many restrauraunt  options for when we got back from city.

The host: Melissa is super responsive.  The room didn't have ironing board.  She originally told me she'd have in 2 hrs because of appointments, but then delivered in 15 min.

The value: we paid $140 per night all in.  Given it was last minute booking it was good value.  But had it been further out, I'd say around $100 all in would be a great value, otherwise try to seek another location. "
16287	3329962	8.0	8.0	16748645	Our experience in the U District was great all thanks to this place! Close to everything and easy to find parking. Everything you need was here and Melissa is very responsive and easy to work with! Thanks Melissa! 
16288	3329962	8.0	8.0	17694729	A nice, really functional place in the U District. Clean, enough space, great location. The price is right. One complaint: the wireless internet was really unreliable, so, if wireless is a priority to you, maybe look somewhere else.
16289	3329962	8.0	8.0	17896225	I did not meet Melissa personally, but did chat with her on the phone and could tell she was very willing to help with whatever issues may arise with the apartment. However, she did such a good job of taking care of everything ahead of time, I didn't need to contact her about any issues! It was a great little quiet apartment (except for the garbage trucks as noted) and easily accessible to other parts of the city. I'd definitely be willing to stay here again if I were back in the city and needed a place to stay.
16290	3329962	8.0	8.0	18135899	Melissa is a nice lady and professional host. 
16291	3329962	8.0	8.0	19992787	The space was relatively easy to find and well accommodating for my needs while staying in the Seattle UW area.  The bed was comfortable and the space had everything I needed.  I'd love to stay there again anytime.
16292	3329962	8.0	8.0	20580072	Melissa was very easy to keep in contact with and was always just a text or phone call away! We did not get the chance to meet her in person, but she was still very accommodating with our requests. The location itself is nicely nestled away in an apartment complex that is only a few blocks from The Ave, making it convenient to get to the restaurants there. Portage Bay Cafe, a great spot for breakfast, is just a street behind the apartment, as well! If we were not dining out, the apartment was well stocked with an assortment of kitchen utensils for us to cook with. Street parking was typically a bit of a fight, though we got lucky with all the nights that we stayed and were able to find a spot no more than a block away each time. We did not see many of the neighbors out, though the tenants above us engaged in a very early and thorough DIY project that woke us up a few mornings with their audible hammering and sawing (though I'm sure that this does not happen often). Some mornings, we woke to the sounds of the garbage trucks behind the apartment, but other than that, it was a peaceful location to stay in. The apartment has a cozy feel to it and is convenient for those who just need a place to rest, as the bed was very comfortable and we had all the privacy that we needed. Overall, it was a great place for our temporary stay.
16293	3329962	8.0	8.0	21669770	"This apartment was pretty much as described.  The bed was comfortable, unit was clean. Location is excellent for visiting UW.
Fairly worn feeling apartment but adequate.  Optional parking spot at $8/day was a very good extra, as parking in the area is tight and regulated."
16294	3329962	8.0	8.0	24065531	"Melissa was great to work with. She got back to us quickly.  She answered all our questions. We had to add an extra night for the stay and he was very accommodating. 

The apartment is in a great location. It had everything we needed, including a very reasonably priced parking space.  The apartment was clean and just right for our needs. 


"
16295	3329962	8.0	8.0	25068362	small place in u district, i would even say 100 a night is a little steep, once there for a few days it felt cozy though, nice bed and enough supplies to get by and cook and such, steep cleaning fee though! aside from which melissa was fine; convenient for UW students
16296	3329962	8.0	8.0	26221297	Melissa was a very good host. She welcomed me, showed me apartment, and gave me restaurant suggestions for the area. The apartment was exactly as advertised, and I was very satisfied with it.
16297	3329962	8.0	8.0	26656012	"The host was very responsive through texts which was very comforting.  Great location near UW Campus with a Starbucks a few blocks away.  Nice to have a kitchen to cook in.  Best part of the stay was the bed.  Super comfortable and spacious.
I would definitely say this place is suitable for 1-2 people as the place is not that spacious.  Lot's of noise going on outside with the remodeling but didn't seem to be loud in the house with some music on.  The $60 cleaning fee is a tad steep but was fine paying considering that I was able to walk into a clean place.
I travel to Seattle often and would stay again if the place was available."
16298	3329962	8.0	8.0	31126680	"Melissa was a great host. Although she was not at the  apartment when we arrived, we  could get into it without any problems. Thanks to her arrangements.
If any problem or question came up she was available and helped us. 
The apartment was well equipped, clean and is very close to UW as well as to several bus stops going downtown.
All in all we enjoyed our stay at Melissas apartment and would like to stay there again in the future"
16299	3329962	8.0	8.0	33372031	"It was a cute apartment with all the things I need! The bed was extremely comfortable and really helped me to get good sleep. The location is also great with lots of restaurants ten-minute walk away. It also closed to UW campus. 
 And Melissa is a great host. She always answer my question quickly. I had a chance to meet with her and she is so elegant!"
16300	3329962	8.0	8.0	33756106	I checked in really late, so I didn't get a chance to meet the host at all. However, she was very sweet and accommodating via texting, so that made me felt comfortable to know that I can always contact her for anything. There were shampoo, hand-soap, and towels...but no toothpaste, toothbrush, and body wash. Good thing there was a local drug store that was 5 minutes away, so I was able to buy them all without a problem. Bed was clean and everything was nicely organized/put. I didn't really like how the room felt a bit dead to me; there were dried up plants on the table instead of fresh plants. The carpet wasn't actually clean since there were dark gray stains at some areas of the room. I didn't really used the kitchen since my stay was only for 2 nights. Overall, it was decent living conditions for a 2 nights stay.
16301	3329962	8.0	8.0	34473443	Melissa was very accomodating and responsive--she answered questions quickly and was flexible. She gave us great food recommendations for the area and was generally helpful. The apartment was as pictured. It was well situated in the U District and convenient to UW and surrounding areas. The area is very walkable. The apartment was no frills, which was totally fine with us. Despite having blinds on the window, it did get very light early in the morning which made sleeping-in tough. The apartment was relatively quiet, but we woke up to garbage trucks on Sunday morning and the sound of cars on the roadway. All in all, the apartment met our needs for the weekend.
16302	3329962	8.0	8.0	35072838	It was a really nice experience living in Melissa's apt for one week. I reserved this apt for my mother who came to attend my graduation commencement of UW. This apt has a small kitchen, a cute dinning room, a clean restroom and a warm bedroom. All stuff are clean and neat. It's just like still living in my home. 
16303	3329962	8.0	8.0	35471654	"Key was in a lock box as arranged so access was no problem even though we arrived on a night flight. Melissa made us feel very welcome, texting to make sure everything was alright.
This is a lovely little apartment, compact and cozy, with everything absolutely spotless, and plenty of drawer space to unpack into. Great location too - a few blocks off campus and to the bus stops. "
16304	3329962	8.0	8.0	36180839	The host was very helpful when got to the apartment.
16305	3329962	8.0	8.0	36690026	Melissa was not there for check-in, and there was much confusion. She told us we could just go there and check in, but we couldn't get in the room, so we left. When we got a few miles away, she told me someone would be there in ten minutes, so we went back. No one came for quite awhile. The whole check-in process took one and a half hours, and the person who met us was unapologetic and seemed annoyed. We had said we would have three guests, but there was only bedding for two. Again, we had to wait a significant amount of time for bedding. Then I found there were only two towels for three people. We just suffered through it, rather than go through the lengthy process again.  The carpet was dirty and all was shabbier than we expected. There was no air conditioning, so we had to open the windows, and the neighborhood was noisy, so we had trouble sleeping.  The bed was comfortable and felt clean. We will not stay with Melissa Yao again due to the lack of consideration for our needs. 
