	home_id	scores_cleanliness	scores_location	review_id	comments
23815	5353512	7.0	7.0	56468156	"I was waiting until the last minute to book a room, and Anna accepted my room request at 10:59 PM. Within  30 minutes she had tidy room, clean towels, and options for breakfast. The next day she suggested several places I should go see in the city and even offered to let me leave my bags there and go explore. I would highly recommend staying with Anna!

Her dog and cat were also very friendly!"
23816	5353512	7.0	7.0	56822225	Anna made us feel welcome! Her place is in a perfect spot for the buses that go around Seattle. Her dog and cat are very friendly, and the room is cozy! Her pastries are delicious btw :)
24058	8083242	5.0	7.0	46984179	This is my first time using Airbnb. i am a mother sending son to college  that is located 20-30mins by bus/driving to the college. but we still stayed in the property for a week hoping it won't quite be a problem as we wanted to enjoy the downtown seattle before moving to closer neighbourhood. The neighbourhood of Bryan's is not quite close to the downtown itself. it's  approx 10 blocks from the clubs, cafes and downtown area. But Bryan has been very helpful to us that we could directly spot some great restaurants in downtown. Overall Amazing stay but I just didn't expect that a cat lives in the house and i am very allergic to the lovely creature. Bryan also moved in when we expected that it's entire apartment with one empty second bedroom so we would have a little bit privacy. i tried to be tolerable with the cat although Bryan moved her to his girlfriend's house but because i am also a housemother so i can't tolerate furry and dust left behind by the cat. Last few days of our stays i feel a bit hard to breathe. Overall we had great First experience because we can cook just like at home
24059	8083242	5.0	7.0	47823143	This was my first time using Airbnb and I have to say, Bryan made it a great and worry free experience. Though we hardly interacted due to my schedule, he gave me the privacy I needed and made me feel welcome to used his apartment. The location was safe and minutes away from South Lake Union. 
24060	8083242	5.0	7.0	48922560	"Bryan was very nice eh en we arrived! Je give as advice an toked as to the gas station that was near by.
The apartment was big but dirty. He left ine of the two bedroom in total disorder, even with two empty bottles of beer and clothes!
Under the bed and the sofá it was full of dirt!
The apartment is walking distance to downtown."
24503	6959336	7.0	7.0	37512474	Check in was extremely easy and Nikki's home was very comfortable.  It was a little warm around mid day but cooled off nicely at night.  Temperatures were unusually high for Seattle so I don't think it would be a problem.  It was about 20 mins from the city.  Discovery Park was a great place to take walks in.  Thanks Nikki!
24504	6959336	7.0	7.0	38314432	Altough we didn't meet Nikki, she was very efficient and nice to us. Her house is very comfy and the local is VERY good!!! The park in front is a great for whom want to stay in the city and feel like in country side. Recommended.
24505	6959336	7.0	7.0	39051585	Nikki has a great little house about 12 minutes from downtown Seattle. Beds in both bedrooms were comfortable and the shower has excellent pressure and water coverage - a definite plus for me.  We stayed on a very hot weekend and the home is not air conditioned, so we toasted a bit, but Nikki has fans in every room and we were all so tired after all our activities every day, nobody seemed to have too much trouble sleeping. There is a very large park directly across the street, which we didn't explore much, but provides an absolutely sensational view at sunset. We also discovered Chinooks, a ridiculously good seafood restaurant on the water only a mile and a half away from the house.  Finally, Nikki was kind enough to let my son play one f her guitars when we were there, which we couldn't get at any hotel. We paid less than half what we would have staying downtown, got the space of a Presidential Suite, peaceful, quiet nights and easy access to everywhere.  Tip: we tried Uber for the first time. They pick you up in minutes, get you where you need to be and cost a third of the price of parking downtown for a couple hours.
24964	9183838	4.0	6.0	55880754	"Unfortunately my experience with the Belltown apartment in Seattle is very very disappointing :(  I hate to complain or write negative reviews, however I have to do it.
The first, this apartment we booked for 3 guests. There is a king size bed for 2 people and for a third person  a very small, tiny and narrow sofa, that is good enough to have a short nap!!!!  When I called to a property management and told that... The answer was : we can deliver a air bed for 50$ delivery fee ?!?!? Why ?!? We paid for a night 319$ US. 
The second one, there is NO internet ! We again, called to the property managemnet and asked if there is a wireless or wired Internet ! The man on the phone said,he would call to the owner and asked for a WIFI password and log in. Never called  us back :( 
The third, it was very cold in the appartment ! There is no an instruction or a guest info book or so... 
We at our own risk, opened the hitter's vents and eventually it was little bit warmer! 
One more thing... The building is very old so it is very smelly :( .. 
The next one, we also paid a cleaning fee 84$. But all hitters are dusty.
The last,  but also very stressful... The address of the building  is 304 Bell street , and there should be a lock with an apartment's key, but the lock was attached to the 308 Bell street building's door :( who knew it ?!? :( 
to figure out all these issues I had to call to the property management several times by using my cell with roaming rate and now I can imagine my Fido bill !   stay away from this place ! I am  a Airbnb member since 2011, I am not picky at all,  but this time it was to much :( "
31175	7965184	7.0	7.0	52654864	Great location!  charming place!  Thanks a lot!
31176	7965184	7.0	7.0	53316024	The host canceled this reservation the day before arrival. This is an automated posting.
31177	7965184	7.0	7.0	53388298	"The host was MIA and I was left without a place to stay at 5:30 pm on the night I was trying to check in. Not sure what happened but I would definitely not recommend booking this location. Buyer beware. 
"
31178	7965184	7.0	7.0	54285138	This was a great place and in a great location. It was easy to walk to Pike Place Market, around downtown for shopping, and to belltown for dinner and night life. The furniture was new and the place was very clean. We really enjoyed our stay and would stay again. The only advise for the next travelers, is to bring all of your toiletries as there is only hand soap in the bathroom.  Just something to think about since you are not staying in a hotel. 
31179	7965184	7.0	7.0	57988160	The host canceled this reservation the day before arrival. This is an automated posting.
41108	6701018	9.0	7.0	35027434	This was a great apartment for my family. After staying in hotels, a relaxing place with a separate bedroom was exactly what we needed. It was located close to a nice park and the zoo, as well as the Phinny ave. farmers market on Friday which was great. And it was a quick drive down Aurora to get to the city center. Sonny was very accommodating with all of our needs. I'd definitely stay here again or recommend it to a friend. 
41109	6701018	9.0	7.0	36460673	Sonny was very welcoming and ensured he walked me through the entire apartment prior to leaving it in my hands.  
41110	6701018	9.0	7.0	36840248	Sonny was an awesome host! Very friendly and easy to communicate with. The place was perfect for a few days stay and is close enough to downtown and all the things you would need. I would definitely recommend Staying here. 
41111	6701018	9.0	7.0	37781729	Sonny communicated with us often prior to our arrival and he was very easy to contact and responsive to our needs. The apartment was comfortable and clean, well-stocked with cooking equipment, and we had access to laundry facilities. The location was very close to public transportation, including the express bus to downtown, which took about half an hour to get to Pike Place or the Space Needle. The neighborhood itself, Shoreline, was somewhat remote from good coffee, shopping, and restaurants. There is a great Asian market and a movie theater across the street, as well as a Starbucks and IHOP. The number 40 bus took us to Ballard, and the number 5 took us to Phinney Ridge, which are both great neighborhoods to visit. Sonny is a great host, and the apartment is a great deal for travelers who don't mind figuring out how to get around a city. 
41112	6701018	9.0	7.0	38183842	Sonny was very friendly and very helpful. The place was clean and spacious. We will stay there again.
41113	6701018	9.0	7.0	38913912	The apartment was very clean and well-stocked (even bananas!). Sonny was very accommodating. This location was perfect for our purposes; close to the events we were attending. 
41114	6701018	9.0	7.0	39233195	Sonny was an excellent host-- very responsive and helpful. The apt was great. It has a fully stocked kitchen and is very private and quiet. Great place close to Green Lake and Fremont.
41115	6701018	9.0	7.0	39453855	Sonny was a friendly and accommodating host. He lives on site which is always good and he gave us some recommendations on where to visit in the area. The property neighborhood leaves something to be desired, but the inside of the apt offered a comfortable recess. It's got good size for a 1 bedroom and is colorfully decorated. The kitchen looks out to the family area which is nice, and it made for a comfortable 2-night stay for us. All in all it was pleasant and suitable for our stay.
41116	6701018	9.0	7.0	41791248	"Sonny made me feel very welcome and I always felt comfortable asking him any questions or concerns with the apartment or area. The description he wrote for the place was spot on! The neighborhood made you feel like you were a Seattle local and helped forget that you were in a new city. 

I would highly recommend anyone looking for a place to stay in Seattle to consider Sonny's apartment! I was very impressed with the sense of space in the rooms as well as how comfortable it was to sleep on the couch and blowup mattress. This is a great place for a great price that I would definitely use again if given the chance."
41117	6701018	9.0	7.0	42178294	"Sonny was very good at proactively communicating what needed to happen to get into the apartment. There was a little snafu that the previous guest didn't check out until almost 1 PM, which delayed my check in. However, even with that problem Sonny was all over it, and my husband and I got in by 5 PM. 

Do be warned that there isn't any Air Conditioning in the unit. This was fine for the most part, but it was rather warm while we were visiting. There were no ceiling fans and only 2 smaller stand fans. 

The apartment is conveniently located next to a bus stop that has the ""E"" express line downtown. It only took about 20 minutes to get to Pike Place Market. Additionally, it's only a $6 uber to get to downtown Greenwood with tons of restaurants and bars. 

Overall, I would definitely recommend this rental. It' the right price and conveniently located to many of Seattle's perks. "
41118	6701018	9.0	7.0	42445925	Sonny was friendly from the beginning and very helpful with everything! Good communication and very nice! The apartment was very clean and comfortable. The neighborhood was a little bit dodgy for our taste, but it is definitely convenient to everywhere in Seattle. Sonny is a great host, thanks so much!
41119	6701018	9.0	7.0	43640034	We arrived late in the evening and our host was there to greet us with keys and a quick tour of the unit.  Apartment is a basement (referred to as a ground level) unit in an older apartment building.  Hallway outside the unit smelled very musty and had old appliances sitting in the hall (refrigerator & dishwasher). Interior was clean.  The neighborhood is not safe to walk around during the day or evening.   There is a strip club located at the end of the street.  Four prostitutes were seen within three blocks of the apartment building during the day.  We had booked for seven nights but only stayed for two.  
41120	6701018	9.0	7.0	44183115	"Sonny's apartment was super clean and had everything we needed to make our stay comfortable. Even though our flight was 3 hours late, he couldn't have been nicer about staying up so he could show us in. The bus to downtown Seattle was just around the corner and we loved the shops and restaurants less than a mile away in the shopping district of Greenwood. We also enjoyed a short walk to a local park on a river for a morning trail run.

The apartment building is very close to a busy road, but when the windows are closed, it blocks out the noise entirely."
41121	6701018	9.0	7.0	44429859	Sonny was an excellent host with outstanding communication.  We really enjoyed the apt, found it quiet and cozy after all day traveling/touring the city.  Can't comment on the neighborhood much since we spent all of our time downtown but it was super easy to get down to the city center from the apt.  
41122	6701018	9.0	7.0	45472061	"Sonny was a most excellent host for our stay in Seattle. The apartment was just what we needed. I was there with my 2 year old grandson, my daughter and her husband. We all agreed that we were happy we chose Sonny's place! At first we thought it might be ""a little too far out,"" but we were able to catch a bus, call an Uber, and even had a place to park our rental car for a couple of the days. Sonny was always available for any needs we had (with a 2 year old, we went through trash bags pretty quickly!).  Everything you need is in the apartment to cook…plus, there are plenty of places within walking distance to pick up food and bring back. With the exception of being near a fire station and the alarms that would go off, the place is very quiet and feels very secure and safe. I highly recommend Sonny's place…we would definitely stay there again on our next trip to Seattle!"
41123	6701018	9.0	7.0	45834095	Sonny was a great host that was very attentive. The apartment was fantastic and had everything you needed. The apartment is a $20 dollar uber from downtown, and is located around the corner from the express bus stop. 
41124	6701018	9.0	7.0	46559810	Though the location leaves a lot to be desired, the apartment is every bit as described and more. All of the trimmings are... economical, but every little thing that a roving nomad could want in an apartment is there. Soap, shampoo, clean towels, spices, oil, pots, pans, knives, and even a Chromecast(it wasn't working, but it's a great thought!). I think it might be the most comprehensively supplied place that I've rented in my travels around Seattle.
41125	6701018	9.0	7.0	47822890	First of all Sonny is very friendly and handy man. The location is also very strategic, and the room is well equip. By the look of the room, I know he is modest. 
41126	6701018	9.0	7.0	52961825	The neighborhood is definitely not a safe environment for families.  We saw homeless and drug abuse almost every day. We now live in another area of Seattle and we can say with knowledge Seattle is a friendly and safe city, just not around this property. We actually left the place 3 weeks before expected.  I don't think there's anything Family or Pets friendly about this place, sorry!
41127	6701018	9.0	7.0	54463049	Sonny made us feel right at home the apartment was clean and cozy. Sonny was always available if we needed him, the apartment had everything. What I liked the most was that we were able to buy groceries and cook that was a big plus because we didn't have to go out a spend money on fast food everyday. 
41128	6701018	9.0	7.0	56192858	Due to a situation beyond his control, Sonny was unable to meet me however he made sure someone was able to check me in and give me an intro to the unit. The unit is spacious and well-equipped, clean and comfortable. Sonny was in contact during my stay and made sure I had everything I needed. Thanks Sonny!
41216	6215199	9.0	7.0	35384533	Ben and his family have a wonderful home in Seattle. It was perfect for our family vacation to celebrate our daughter's graduation from UW. We hosted two family dinners and the house was great for entertaining. Our grandson was delighted with the toys, books, and of course , the trampoline. We visit Seattle every year and the Katt family home is a delightful, comfortable, and convenient place to stay. Ben was always available to answer any of our questions. Definitely hoping to return.
41217	6215199	9.0	7.0	36401524	"Ben was a great host and even though he wasn't around physically, he was always available by text and even had a local friend contact us to see if we needed anything.

The listing was very accurate and the neighborhood was nice and quiet. The place was very clean and had great amenities such as a piano and large tv =D I would definitely stay again! "
41218	6215199	9.0	7.0	37079909	Ben and house were awesome! Perfect size for our family of 6. Ben even helped accommodate with a pack n play for our baby. He was super responsive to questions and had a very comprehensive manual to make sure we were prepared. The house was bright, clean, updated and perfect for a family. Would absolutely do business with Ben again.
41219	6215199	9.0	7.0	41590945	The neighborhood is not nice and we can't recommend it. We didn't keep any windows open at night because there was a lot of nighttime activities on the street.  The house furnishings are passable.  The host was out of country but was responsive when the internet wasn't working. 
41220	6215199	9.0	7.0	42681317	We had a great time at the house! It had everything we needed for fun. The location was great, the backyard and grill were fun for a relaxing evening. Our little one even found a few toys to play with. I highly recommend this place!
41221	6215199	9.0	7.0	43965813	The house was clean and comfortable, and the House Manual was very helpful in helping us become acquainted with the house! All appliances worked well, and the beds were comfy. Ben contacted me directly about a wifi issue, which was nice. We loved staying here for the weekend! My friends and I felt instantly at home here and I'd definitely recommend Ben and his home to others!
41222	6215199	9.0	7.0	45956766	"This house was wonderful for my friends and me (a group of 6), and Ben couldn't have been any kinder! We all slept well; the neighborhood was silent, and the beds were very comfortable. 

I would book here again if I were to come back to Seattle!"
42364	23356	9.0	7.0	233344	It is a very nice house.  Very roomy.  It was clean and comfortable.  The neighborhood was a little scary.
42365	23356	9.0	7.0	7032800	Exactly as expected. The house was nice, and the neighborhood wasn't bad either. Probably one of the less seedy neighborhoods I saw while in Seattle.
42366	23356	9.0	7.0	15771710	"Tony has a place that can accommodate plenty of people and it is relatively close (15 minute walk) to the light rail either at the Columbia Station or Othello Station.  I always felt like he was available for any questions if I had them.  Super nice guy!

There is a great view of Mt. Rainier on a clear day.  The sunsets were beautiful.  It has everything you need to cook your own meals.  The two bathrooms were nice with the amount of people we had staying there.  The place was kept tidy, the sheets for all the beds were clean.  There were plenty of towels stocked in the closets.  

The neighborhood feels relatively safe.  We never had any problems.  I can see why some people may not feel comfortable...it's not suburbia, but sometimes you have to sacrifice that when in the city for convenience and closeness to all the activities you want to do.  It is on a main road but the noise is minimal because it sits up on a hill and has a wall of concrete steps that leads down to the road.

Overall it is a great place to stay if you and a bunch of friends want to get a taste of Seattle and don't want to have to rent a car to get around.  I'd definitely stay here again!  Thanks Tony!"
42367	23356	9.0	7.0	28828602	Great location. Safe neighborhood. Definitely a little bit on the lower income and not as gentrified as closer in, thank goodness! Love having the full amenities of the house. I would recommend Tony's listing to anyone with a small or large group. Very close to Safeway and my favorite Baskin-Robbins.
42368	23356	9.0	7.0	33260158	Great stay at Tony's place, this is the first time that I have rented a house to stay and I think it is the best deal that you can get. I didn't get to meet the host personally and now and I would have loved to so that I can thank him personally. The house was super roomy everything was clean and ready for us to use.  Centrally located, we could have use public transportation or drive definitely I would book myself again on my next trip to Seattle since I am so satisfied with the experience thank you Tony very much for making it so easy for us to stay at your place in Seattle
42369	23356	9.0	7.0	35656392	Meille oli annettu perustiedot sisäänpääsemisestä, mutta sen yksityiskohtaisempia ohjeita talon sisäpuolella ei ollut. Ainoa info koski jätteiden lajittelua. Naapurusto oli aika karu ja hoitamaton. Talo oli osittain viimeistelemätön, mutta toimiva. Lähikadun liikenne ei häirinnyt merkittävästi. Majoittujamäärään (6) nähden huoneita ja kylpytiloja oli riittävästi. Liikkuminen edellyttää pääsääntöisesti omaa autoa. Saimme puutteellista tietoa julkisesta liikenteestä läheisestä kaupasta, mutta oma-aloitteisuutemme pelasti meidät.
42960	613151	7.0	7.0	2032379	I rented the lowered floor apartment,  the day before arrival Keith told me I got the upper level apartment. It was much older, smellier, hotter, dirtier than the space below. I was very disappointed with the outcome. Although The owner was very nice and welcoming, he was always coming in and out of the place, which took away a lot of our privacy, especially late at night.  I would just recommend renting the lower apartment, unless you like dirty old grundgy rentals!
42961	613151	7.0	7.0	5697704	The place was exactly what we needed.  Plenty of places for us all to stay.  Getting in was very easy and the price was great.  I definitely recommend this place to anyone.  
42962	613151	7.0	7.0	6755667	Quite far from center but it's ok.
42963	613151	7.0	7.0	9075958	We enjoyed the wonderful house for three days. Thanks a lot to Prez & Cherie. We are so happy and will recommend this house to our friends. 
46132	1263470	8.0	7.0	42825542	"My boyfriend and I had the opportunity to stay at Jessica's place for three months. It was a perfect home away from home as were new to the region. She is friendly, accessible and it's easy to sense that Jessica really values bringing people together as a community. 

The apartment itself was newly renovated, spacious and comfortable. I couldn't get in enough time cooking in the awesome kitchen! The garden is beautiful and it was great to have the opportunity to get my hands dirty and participate in maintaining the space.

South Seattle is a special place and Jessica can point you in the right direction of places to eat, connect with others, exercise and adventure. 

Thanks for a great stay and we might be back!"
46133	1263470	8.0	7.0	43546124	Jessica was a sweetheart and a great host. She brought us eggs from her chickens and left us a bottle of wine which was very kind. The listing said there was a washer and dryer in the apartment (which there wasnt) and there was no TV which wasn't too big of a deal, but I would have brought a larger laptop had I been aware of that. 
46134	1263470	8.0	7.0	44442964	"Jessica's basement apartment is actually more like the ground floor in that the floor is level with the back yard.

It was comfortable, well furnished, roomy and clean. There was quite a bit of useful breakfast food in the fridge and the fresh, morning eggs from her chickens were an especially nice touch. 

The kitchen is well outfitted with dishes, pots and pans and utensils, excellent for cooking meals in. The bed was very comfortable; the newly redone bathroom was just fine.

Jessica was attentive and her hospitality extended to her deck and back yard next door, including the choice of fresh fruits and vegetables from her garden.

The wi-fi connection worked well and we didn't care, but some people may miss a TV set."
46135	1263470	8.0	7.0	45378312	We had a fantastic stay at Jessica's apartment while in Seattle for a convention. She made us feel very welcome, and ensured we had all that we needed. The photos represent the space well. It is a spacious, well-lit apartment, only 10-12 minutes walk from the light rail. The property itself is quite nice, if you are at all interested in urban homesteading, this is the place to visit! I was happy to help with the chickens when I could. Would gladly stay again.
