	home_id	scores_cleanliness	scores_location	review_id	comments
1869	4258515	8.0	9.0	43508721	Lauren's place was perfect for where we wanted to be in Ballard.. Easy walk to stores, restaurants and bars.  Easy access to buses for a quick trip downtown .. Very nice host with all of the accommodations we needed
1870	4258515	8.0	9.0	43734942	Lauren and Gabe are excellent hosts. The whole place was beautiful and very clean, laundry access was a big plus, dinner on the rooftop was fun. The family was real quiet and accommodating. Highly recommend staying here if you're willing to share a space with the hosts. 
1871	4258515	8.0	9.0	48478264	"This place is in a great location in Ballard! The rooftop area with bbq is quite nice and if you have time to use the small gym, it also looked nice! 
The apartment itself was, however, a bit of a disappointment. Just very awkward... Basically this is their 3 small children's bedroom complete  with bunk beds and hard mattresses that becomes your room.  I am not opposed to bunk beds. The hard mattress, however,  was not great nor was I sure the blankets on the shelves were clean. The first one I pulled out did not smell at all good.  There was nothing but a fitted sheet on the bed. No pillow. Nothing. I didn't think there was a door at all when I arrived because it slides along the wall with no way to lock it. 
While Gabe was friendly and took me on a little tour when I got there, I didn't find Lauren particularly nice. 
You have to walk across the kitchen and living area to get to your room. (All five of them and the two dogs retreat to the other bedroom.) 
There is a hamster or gerbil with a squeaky wheel that I listened to for a while that night. At some point he was also brought into their room. I was grateful for that but, again, just awkward... Quite easy to feel like you are inconveniencing them. 
The bathroom is over next to their room. The thought of taking up the bathroom with five other people waiting was a bit off putting. I did not shower. 
In addition, while I think it's a great thing to homeschool, knowing all three kids were home all the time and I was occupying their room did not leave me feeling secure or that my things would be left untouched by little hands, even if the kids were all very sweet. (They're still small curious children.) 
I did not complete my stay. In fact I only stayed one night of the three I'd booked. It was all just too awkward... Thank you, Gabe, for trying. 
I really hesitated in leaving a review but I got numerous reminders to please do so from airbnb and I guess I feel other people should know my experience. I texted Lauren twice upon my departure to talk to her about my experience. She did get back to me. Kind of the attitude I found from her while I was there as well. I'm sorry it couldn't be a more positive review."
1872	4258515	8.0	9.0	49708595	The perfect spot to stay in if you're looking to explore the Ballard area. We really enjoyed our stay here, and would definitely stay here again. Very clean and easy to get to. No Wi-Fi in the house though, but easy to find at local cafes and bars and breweries. And there are a lot of breweries nearby!
1873	4258515	8.0	9.0	50052961	Awful experience! I was looking forward to staying at Lauren's; however, she was unresponsive, and after several hours, I let her know that if I didn't hear from her I'd have to make a reservation with a different host. She did not reply to that message until after I had made another reservation. I requested she cancel the reservation as it was the fair thing to do. Only THEN did I get a reply that basically stated she has a strict cancelation policy, refusing to work with me. Note she has a mere 40% response rate. I feel absolutely cheated by her and airbnb.  Avoid. 
3977	9331449	8.0	10.0	55946229	"The room is very nice, with a private bathroom a very nice balcony and in a great area. Only a short drive to downtown and plenty of street parking. The whole house is very nice. It wasn't super tidy but everything was clean. 
We didn't meet the host but communication was permanent, with quick responses. 
I would recommend this property to any visitors, especially if you are renting a car."
3978	9331449	8.0	10.0	56538934	"Varun is a warm and approachable person. He was an excellent host to us. He made it clear that we were welcome in his home and he was thoughtfully attentive to our needs. He responded quickly to messages.
Besides being an urban, modern showpiece, the home was clean, comfortable and spacious. It was everything that was promised. The bed was superb, the shower was hot. We slept soundly in this quiet neighborhood. 
The location was within easy walking distance to good food and coffee. There is great fun to be had in Ballard.
Parking was always easy."
4082	3155785	8.0	9.0	42231253	Kim was great and responsive to meeting up to handoff the key, provide the address, etc.  This was my first Airbnb experience and I was a single female traveling alone and felt very safe at Kim and her roommate's place.
4083	3155785	8.0	9.0	42629386	I loved staying with Kim.  She was a great host and the retro vintage house is exactly as advertised.  My room had a private bathroom which made the stay even better.  Highly recommended!
4084	3155785	8.0	9.0	43310332	Kim was warm, friendly, and real. Thanks, Kim! The room I rented was big and clean. It had its own bathroom with shower! I liked the diverse pictures and sculptures through the place.  And I guess I like short sentences. 
4085	3155785	8.0	9.0	46005974	I did not meet Kim during my visit. I stayed in her room while she was out of town. The room is nice and the bathroom and shower were fine. I only briefly met the other roommates. 
7263	7900056	8.0	9.0	47765951	"Jim's place was exactly what the 8 of us were looking for in a nice, clean, no-frills ""basecamp"" for a wedding weekend.  The 4 bedrooms and 4 real beds are a rare commodity in the Wallingford neighborhood, and there was plenty of space for each couple to spread out in privacy AND hang out together in common areas.  The house is in a great spot for walking to coffee, bars, donuts, dinner, grocery, pharmacy, parks, and everything Green Lake has to offer.  Jim's communication was excellent and the experience was as easy as you hope for with a great Airbnb host."
7264	7900056	8.0	9.0	48569165	"We had a group of 9 stay at Jim's apartment, with prior approval. The location and size were great for us. Unfortunately, the apartment was not clean upon our arrival. We notified the property manager that we were a bit disappointed at check in. 

He helped us clean up the dirty floors, bathrooms, and dishes. We also later found had dirty sheets on one bed and issues with the TV and washing machine. 

The most disappointing part of our stay was dealing with the owner, Jim. He was difficult to deal with throughout our stay and put a black cloud over our vacation.

I would not recommend staying at this location - save yourself the headaches.
"
7265	7900056	8.0	9.0	49500898	"The house was even better than the description. My friends and I had a wonderful stay at Jim's place. The location and size was excellent. Communication was very quick and straightforward and we had no issues whatsoever.

A+, highly recommend"
7266	7900056	8.0	9.0	50394792	We rented Jim's place for an out of town group of sales reps.  The location was great for us, since our office North of the city.  If you have time, the park is very close.  Easy to find, and the street parking was easy as well.  The home/duplex was plenty spacious for our guests, and we took advantage of the kitchen to eat in.  Jim was very quick to respond to emails, and we had no need to contact him during the stay, everything was in order as described.  We already talked about using the home again next year.
7267	7900056	8.0	9.0	52713020	Vi är mycket nöjda med huset vi bodde i, perfekt när vi var många. Bra att huset hade kodlås så att man slipper hålla koll på nycklar. Vi hade även närhet till vår släkting vi hälsade på och att huset ligger nära den underbara Green Lake. Husvärden var lätt att få kontakt med både före och under vistelsen.
8077	3939683	8.0	8.0	47516624	"This place was super nice. Location was good, facilities were all ok and host was so kind! 
I really like this place and recommend here!"
9631	3732076	8.0	9.0	17245457	"The neighborhood is beautiful, tho it's a little distant from shopping and the like.
Luckily the house has long boards and bike that one can borrow and a major trail right across the street.
They were still building up the location when I arrived but it is lovely area, lots of space. Multiple kitchens and bathrooms and lots of other resources. It was lovely."
9632	3732076	8.0	9.0	17716207	"The neighbourhood and view is fantastic; I stayed on the top floor, and when working from the couch you can see the Seattle skyline out over the water.

The bunks are comfortable and there is lots of workspace throughout the house. The only complaint I have is that the top floor/top bunks can get hot; some fans would be nice :)

Besides that, it was a fantastic stay. Everything was really clean, and the other housemates were very friendly. I'm coming back here whenever I visit Seattle."
9633	3732076	8.0	9.0	18587299	Once again, it was a very pleasant stay. They got a really cool atmosphere that I'm sure anyone in tech would appreciate.
9634	3732076	8.0	9.0	19093088	I enjoyed my time at the house.  The host was welcoming.  The house was quiet, and thus a great space to get work done.  The location is safe and close to Fremont, which is a great small-town-feeling neighborhood.  
9635	3732076	8.0	9.0	24161395	Awesome house and very comfy bed!  It's social, almost hostel-like, and the other guests were friendly.  The location is fantastic!
9636	3732076	8.0	9.0	29679899	"cor36 was an amazing experience! The house is newly remodeled and painted and has great furniture and facilities for getting work done: big tables, lots of chairs, comfy couches, and bikes/helmets/locks for getting around. From my first night, I met interesting people working on their own startups and projects, which inspired me to get work done on my own startup. Matt the house captain was friendly and available.

During the day, I had most of the house to myself, and often invited friends over to co-work with me. I really liked the occasional hack night, like making an LED beacon when the International Space Station was overhead.

Keep in mind, this is a shared living situation, with 4 bunk beds in the same room."
9637	3732076	8.0	9.0	31395937	Stayed the second time here and i really totally enjoy the hotel with all the hackers meetup ... i enjoy the room again.. 
10188	9866461	8.0	10.0	58253926	Eric was incredibly polite and accommodating. His place was clean and as pictured. The bed was probably one of the most comfortable beds I've ever slept on. Building has plenty of parking and close to a lot of restaurants and bars. Very convenient and a great value. I would recommend stating here. 
10430	3888986	8.0	10.0	41576826	"This is really an amazing place to stay! I am really excited to meet lots of friends during my stay. Especially enjoyed talking about tech stuff with people who have different background. The house weekly party is also very very fun! I also gave a talk during my stay, which is really interesting. It's really a nice experience and I actually invite one of my friends to stay at the same place. Finally, I want to thank the house manager, Paul, who is a great and smart guy! Really enjoyed talking with you and your insightful opinion really impressed me! See you later, Paul! I highly recommend this place, especially people who like technology and willing to share you mind with others! This is definitely the best choice! 
"
11769	15108	8.0	9.0	358030	Bob was a great host. His house was very well located for our needs and we really enjoyed his private, tranquil backyard. He was even nice enough to post some clothing home we had mistakenly left behind.
11770	15108	8.0	9.0	396968	Bob was a great host. He was very accommodating, his home and the room were as described, and he was gracious enough to wait up and show me around when I said I would be arriving late. 
11771	15108	8.0	9.0	456716	What a neat place with a lovely backyard - great location, great host, great pets!
11772	15108	8.0	9.0	919284	A friendly place.  Thanks, Bob.
11773	15108	8.0	9.0	2693792	The place was comfortable and it was not difficult to go to the city by a car.  My best things in there is a lovely dog and cats. Super cute.Thanks for making us feel at home.  ありがとう！
11774	15108	8.0	9.0	3962261	Quiet, cozy home in a neighborhood.  Just 1/2 mile from my grandchildren.  On the bus line, easy walk to Green Lake.  Sweet pets, very clean and nice.  
11775	15108	8.0	9.0	4324698	"I am absolutely satisfied with Bob's plaсе. First, it is the best location in Seattle. Green lake- it is something amazing!! Its a perfect place for walking, jogging, bicycling , kayaking, taking pictures and every thing!!  There are a lot of cafes , restorans , but at the same time it's very picefull, not crowded place, very  convenient to get downtown and university district. Second, Bob-is great! Hi is  friendly, helpfull and welcoming like host  and  interesting like a person! And his lovely pets are so cute! 
Thank you, Bob! "
11776	15108	8.0	9.0	5155676	Bob's room was just what I needed. A quiet place to rest and work for a bit before heading to climb Rainier. Bob was welcoming and fun to talk to. He has a lovely backyard with so many cozy places to curl up and read. It was a treat to stay with him! 
11777	15108	8.0	9.0	5201006	We had a quick overnight stay and we had a great time.  Bob was wonderful and we loved the sweet cats! The location to Greenlake was convenient for a morning run and the backyard is fantastic! 
11778	15108	8.0	9.0	5352889	Bob is a great host. Comfortable house with nice downstairs bedroom, comfortable bed. Shared bathroom but not a problem to access. Very close to downtown Green Lake restaurants,  Thanks Bob!
11779	15108	8.0	9.0	5518324	"Real estate agents say, ""Location location location."" This charming home is, ""Location location location location location location."" Oh, did I mention it is in one of the best, hippest neighborhoods in the Seattle area? Green Lake is a scenic country oasis within the city of Seattle. 

I treated a 19 year-old German student, Jasper, to three nights at Bob's house because my place, and the timing, was impractical. Bob was enjoyable to do business with, albeit by phone, and it felt as though we were old pals. I look forward to meeting him in person. The accommodations were delightful as promised, according to Jasper. I did see the inside, and the yard, and agree. Although I am unfamiliar with the German language, I believe Jasper's ear-to-ear grin at Bob's house spoke volumes. "
11780	15108	8.0	9.0	5537121	Nice location. You're sharing the bathroom and house with college students. Bed is ultra firm.
11781	15108	8.0	9.0	5878538	We had a great time in Seattle at Bob's place. The room is nice and cozy, it was great to meet Bob and he gave us some excellent tips on what to do and see in Seattle. Definitely recommended.
11782	15108	8.0	9.0	5993299	I stayed at Bob's five nights and had a pleasant visit. Bob was friendly and helpful, very easygoing. The house is a bit outside Seattle's center but well connected by buses.The neighborhood is nice with a beautiful lake and park, and restaurants, close by. The room was comfortable enough and I had no problems with the other guests or using the bathroom. It's next to the kitchen and you can hear the conversations, but people were respectful and it was not an issue for me. The hot tub in the yard was wonderful in the evenings. It was a good experience and I would definetely stay at Bob's when I am in Seattle again. 
11783	15108	8.0	9.0	6281261	"Wir waren 12 Tage bei Bob und ,wurden sehr herzlich aufgenommen.
Es war alles so wie beschrieben.Der Garten ist eine Oase der Ruhe,
und man konnte den Wirlpool benutzen oder einfach nur entspannen
Dass wir das Bad teilen mussten war auch kein Problem.Die Katzen genossen ihre Streicheleinheiten,und wenn unsere Zimmertür offen war ,schwupps,lagen sie im Bett! (wenn nicht,kratzten sie an der Tür ),Bob ist ein ausergewöhlicher hilfsbereiter und lieber Gastgeber.Ich habe ihm so gerne zugehört wenn er auf  seinem  Klavier spielte oder singend das Geschirr spülte.Dieses Haus lebt und hat eine positive Energie.Leider spreche ich nur ein wenig Englisch,und doch klappte die Verständigung weil Bob sich sehr große Mühe gab.
Bob ,wenn es wirklich klappt dass wir uns sehen wenn du in Italien bist werde ich bis dahin mein Englisch aufbessern!!!! 
Danke für alles, Es war  schön dich kennenzulernen.

.
Liebe Grüße auch von Franziska
Ulrike"
11784	15108	8.0	9.0	6337875	The house was comfortable, and the cats were lovely, but the garden was definitely the highlight. Thanks for being such a nice host, Bob, we'll definitely come down another time soon. :)
11785	15108	8.0	9.0	6377834	bob was wonderful. its extremely close to the lake and an easy taxi ride from most things.  def recommend staying with him and his two lovable cats
11786	15108	8.0	9.0	6440029	This was my first airbnb experience and i'm a fan.  Big thanks to Bob and for him sharing his nice room in Seattle.  He was very helpful in providing quick advice to local eateries and coffee shops as well as make my stay as comfortable and easy as possible.  If you stay here I advise you to check out Green Lake sunsets- stunning views only a few blocks away!
11787	15108	8.0	9.0	6481865	This room was in a great location and the room was clean and comfortable. A surprise bonus was the host Bob, who with his friendliness.generosity and openness made me feel instantly at home. Bob rents out more than one room in the house and I got the impression that it is always buzzing with activity and socializing!  This might not be a first choice for someone looking for quiet, alone time free of pets, but for me, it was a fun experience and I would definitely return! Thanks Bob!
11788	15108	8.0	9.0	6691479	"Bob was an incredibly chill and fun host. We felt very welcome at Bob's place, almost like family! We joined in on one of his many game nights and had a blast while there. He was very helpful, and also let us his kitchen pretty much every day, as well as his collection of spices and seasoning! 

I highly recommend staying at Bob's place if your passing through Seattle, or staying there longer term for school, etc. "
11789	15108	8.0	9.0	6782583	Bob was a gracious host whose location was ideal for me.  His other house members equally nice and sharing.  This was a fine entree back into Seattle after 7 years away.
11790	15108	8.0	9.0	8109789	Bob's place is a true community.  Besides the others rooming in the house, many of Bob's friends stop by for an evening  of pleasant talk and board games.  One can join in around the kitchen table or retreat to one's room without feeling pressured to participate.  Bob is an extraordinary raconteur as well as working actor, songster and piano player.  He is full of energy and skill.  The house is situated just a block from Green Lake which I am told is the busiest park in Washington.  Walking, jogging, or wheeling around the lake is a favorite form of exercise for what seems like the majority of north Seattle.  I stayed at Bob's for a month and a half.  I used the city transit for nearly all my travel and found it to be convenient.  Two major routes stop just a short block away and several others are nearby.  Restaurants, pubs,  Ben and Jerry's ice cream, coffee shops and a couple grocery stores are within walking distance.  Bottom line is I loved my stay and next time I'm in Seattle Bob will be first on my list for lodging.
11791	15108	8.0	9.0	8748809	Staying with Bob was wonderfull! Exceeded all my expectations. Thoroughly enjoyable and very relaxed. The cats are a treat and the hot tub is a dream and Bob will provide great entertainment and conversation. The bed was very comfortable, I didn't want to leave!!! I recommend staying with Bob highly. A home away from home.Thank you Bob, I can't wait to return!!
11792	15108	8.0	9.0	11300173	"The five weeks I spent at Bobs in Seattle passed way to fast! When I arrived I had a warm welcome with homemade soup and waffles. The kitchen was well equipped and it was fun to cook there. It was always fun to meet up for chats in the nice common areas with Bob, the other housemates, friends or the two lovely cats. Also the neighbourhood, Greenlake, is a good place if you are motivated to discover places that are not on every tourists schedule, such as Ballard, Wallingford, Ravenna or the University District - all easy accesible by bus.
Go ahead - if you wanna have a good time in Seattle, book a place at Bobs! :-)"
11793	15108	8.0	9.0	12414291	Very warm and welcoming place. No false advertisements  !!  
11794	15108	8.0	9.0	17264265	All in all it was an exceptional living experience with Bob! It was a friendly, quaint and welcome atmosphere with an awesome back yard to boot.
11795	15108	8.0	9.0	17399370	Bob met me at the door, very friendly and welcoming. The room was exactly as the pictures showed, the house was very charming and eclectic. I really want to know how he got that gorgeous grand piano in there!  He had towels laid out, fresh flowers on the nightstand, and played some great piano music I could hear while I was in the shower. :). His cats were so friendly one tried to stow away in my backpack. 
11796	15108	8.0	9.0	17606809	Bob was very welcoming and really helped us out by approving our stay at the last minute. We were only in the house for one night, so we spent very little time there. House is in a great location...walking distance to a couple bus stops and Green Lake. A little disappointed with the cleanliness of the house and room (the room smelled like cats and mildew). Also did not realize the house was shared with several other AirBnB guests, giving it a hostel feel. 
11797	15108	8.0	9.0	17868554	Bob was a gracious host, very friendly. We felt welcomed in his home and our needs for quiet time were considered. The house is in a great neighborhood in Seattle and has an awesome back yard. It is a little bit of a funky house and I would recommend coming prepared for that experience. Like most older houses, sound travels well. Any comers here should love cats, because there are two very present male kitties living here. 
11798	15108	8.0	9.0	17984735	Bob is friendly and welcoming. The neighborhood is cool. Before booking this place make sure your not annoyed by cat smell. 
11799	15108	8.0	9.0	18685637	Bobs place was in a great location. Close to Green Lake on a quite beautiful street!
11800	15108	8.0	9.0	19766648	We had a lovely time at Bob's house met his two nice cats! Bob is a fantastic nice host en we like to come back next year.
11801	15108	8.0	9.0	20660427	The house is great. Good location, near the beautiful Green Lake Park and close to bus stops. Bob is an amazing host, very friendly and willing to go out of his way to help you. The bed is very nice, the bathroom clean, the kitchen fully equipped. I honestly wish I could have stayed more time.
11802	15108	8.0	9.0	21189557	Bob was very kind and accommodating in letting me stay at his home on last minute's notice, though we really didn't get the chance to meet.  The bed was comfy, and the neighborhood was very quiet for being so close to the bustle of Green Lake--walking distance to shops, restaurants and the local health food store.  Lovely kitties, too!
11803	15108	8.0	9.0	29287529	Very pleasant stay. He respected the fact that I was there for school and therefore didn't have much social time, but always invited me to join him and others in playing board games, etc. He was also very helpful in suggesting directions to places where I needed to go as well as having a genuine interest in what I was studying.
11804	15108	8.0	9.0	33379182	Bob is amazing host, he is very friendly and made us feel at home. The room is cozy and we love it! And Bob is a wonderful singer !! I hope we can watch him in another concert.
11805	15108	8.0	9.0	42658046	The room/ house was everything that it promised to be. A block away from buses to downtown, the supermarket, etc. A block away from Green Lake where I spent many memorable evenings. Bob is very friendly and welcoming. I cooked quite a bit in the kitchen and he very graciously let me use spices/pots/containers etc. The hot tub in the backyard and Pollux, Bob's cat, were a bonus! I grew up scared of cats but I got quite attached to Pollux by the end of my stay. I had a lot of fun conversations with Bob whenever we overlapped in the kitchen. I'd highly recommend the house to anyone looking to stay in a picturesque neighborhood while being close to downtown.
11806	15108	8.0	9.0	45144156	"I stayed in one of the upstairs bedrooms for 6 months, and have visited twice since moving out of the state.  Overall, I had a great experience living here.  Bob is a wonderful host and friend.  Will stay in touch for a long time, I'm sure.  He was very reasonable and understanding with everyone living in his home.  

The house is only 2 blocks from Green Lake and I always felt safe walking nearby.  It's a quiet area with no real noise pollution, like police sirens or thumping bass.  The jacuzzi and garden were great to relax in.  On-street parking was never, ever an issue, and there was plenty to do and see within walking distance.  The nearest bus lines run on Wallingford Ave, only a block away. You can go to U District or  or downtown without having to transfer.  I commuted to Redmond every day by bus and never felt like it was an epic journey.  

Would definitely recommend and will probably return if I come back to town again.
"
11807	15108	8.0	9.0	48715283	"Bob is absolutely fantastic.  With late night conversations in the kitchen, boisterous game nights, morning singing and songwriting sessions, and an overall 'what's mine is yours attitude', he makes you feel as if you belonged at his house all along.

Pollox the cat is reserved, but loves rough attention when he's looking for it.  The house is incredibly eclectic and lived-in, and Bob has a habit of collecting memorabilia.

You'll be missing out terribly if all you're looking for is a clean and tidy place to crash."
11808	15108	8.0	9.0	52845073	Bob's house in Green Lake makes for a great home in Seattle.  The room was exactly as described and Bob went out of his way to make me feel at home.  Highly recommend.
11809	15108	8.0	9.0	53566511	Bob was a friendly and gracious host who communicates efficiently and effectively - he is mature and strikes an excellent balance between giving you your space but also being there if you need him. He is also an excellent source of information about the city's transportation system and anything different, from a tourists perspective, about Seattle. Don't hesitate to book his clean, quaint and well maintained (and sign posted) private room! Pollux the cat is a wonderful companion too! Highly recommended.....
11810	15108	8.0	9.0	54716158	We chose Bob's house because of its excellent location near Green Lake. We decided not to stay when we saw that the room was small and dark, next to the shared kitchen and bathroom. There were more people staying in the house than we expected, making the small, over-furnished space claustrophobic. Handwritten signs everywhere and odor of cat box contributed to the unpleasant feel of the house. The advertised hot tub was without water and clearly hadn't been used in a while.
12653	6278181	8.0	10.0	44183234	"This is a beautiful house in a very nice walkable area of Seattle. Right next to a Thai restaurant, two cafes, a great brunch spot and an awesome pub. It is also 3 block from Greenlake Park which is surrounded by restaurants and cafes and it is a joy to walk around, our son loved the wading pool. 
Sierra was super accommodating when it came to sleeping arrangements, it is always hard to make a toddler sleep away from home but he slept like a log this time, Sierra even left a little teddy bear for him!
"
12654	6278181	8.0	10.0	48607816	"This place is really nice and Sierra was excellent to work with.
Excellent neighborhood too, with some nice cafes and bars just a few doors down. Worked out perfectly!"
13979	9300972	8.0	8.0	57705226	Didn't get a chance to meet Caitlyn and get husband but she was very easy to get a hold of and explained everything clearly. The place was lovely, in a great location with buses nearby that take you straight into downtown. The snack and pamphlets left along with the toiletries were a lovely touch by the hosts.
14971	5020861	8.0	10.0	27368379	Great
14972	5020861	8.0	10.0	29634999	Christen was a very gracious and welcoming host. The bed was incredibly comfortable and the room was very spacious and quiet. Being able to eat breakfast on the back porch in the morning was a very nice touch. Christen even cooked a delicious homemade soufflé for my stay. The location is perfect for visiting the university and is right next to coffee shops, restaurants and stores. 
14973	5020861	8.0	10.0	31953054	Christen is a wonderful host! The room is clean and cozy. The location is also perfect for me! It's very close to UW and I'm able to visit my friend everyday without taking a long trip. I really enjoy my stay here.
14974	5020861	8.0	10.0	35002323	Christen was a great hostess. She was very considerate and helpful in regards to my crazy schedule. Her apartment was spacious and conveniently located next to a lively part of town. It is also less than a 15 minute walk to campus. I would absolutely recommend her apartment to anyone looking for a place to stay near the Washington University campus.
14975	5020861	8.0	10.0	36209539	I could stay very comfortable thanks to her kind assistance. Since I went to bed and got up early to manage terrible conference schedule, she understood my situation very well.
14976	5020861	8.0	10.0	38402342	房子的位置很不错，就在华盛顿大学区里面，房东很热情好客。
