	home_id	scores_cleanliness	scores_location	review_id	comments
1774	762029	10.0	9.0	2923121	A great place to stay, and great hosts! I felt very welcomed from the moment I arrived and I had an excellent one-night stay here! The wagon really is a lot of fun - incredible to see all the careful, loving work that had gone into crafting this piece of art, that you then get to sleep in! What fun! And although it's obviously small, it's roomier than I expected - I didn't feel cramped at all. Definitely a fun and unique experience! :)
1775	762029	10.0	9.0	2938894	"Jean-marc and Maggie were helpful and easy-going.  Among other things, they approved a last minute decision to add an extra night  to the front end of our stay, and Maggie kindly took the initiative, printing a bus route from the Gypsy Wagon to Seattle Center.  We liked the selection of coffee and tea to begin each day. Two year-old Candance was a delight. 

My 8 year-old daughter and I loved the Gypsy Wagon.  It was cozy, beautiful, and a highlight of our trip, equally as apealing as seeing the King Tut exhibit, Space Needle, and other Seattle sights.  We looked forward to returning to it, laying on the beds, talking, at the end of the day,  We feel fortunate to have to stayed in this hand-crafted work of art."
1776	762029	10.0	9.0	3099582	Fantastic people with a fantastic space to share with the world! Jean-Marc and Maggie (and their family) were wonderful hosts, made me feel right at home and comfortable during my short/busy stay in them in Seattle for some job interviews. I'm proud to be a gypsy wagon alum :) and grateful for the opportunity to stay in their beautifully constructed space. 
1777	762029	10.0	9.0	3109765	Me and my friend Dave came to Seattle for a weekend and were so lucky to stay in Jean-Marc beautifully hand-crafted wagon. We commented to each other several times on how the place actually MADE our stay for us: on how comforting it was to return to and how it made the stay extra special because of its unique nature. The room is very clean, warm and beautiful. Jean-Marc is a very talented carpenter! Maggie and Jean-Marc are also very nice hosts: friendly, helpful, and hospitable. It was also nice to wake up to tea and coffee! I would stay again and recommend it to anyone!
1778	762029	10.0	9.0	3143426	The gypsy wagon was a really neat and unique place to stay! Jean-marc and his wife were wonderful hosts! Also the cookies in the morning were delicious :) 
1779	762029	10.0	9.0	3160735	Jean Marc & Maggie were very nice hosts and welcomed us with open arms when we got there! Cadance was a little cutie too!! we loved the gypsy home as it was unlike any place we've stayed in before! even my frinds who have seen our pictures have commented how cool it is! It was a bit tiny for the 5 of us but the atmosphere of the cabin overruled that. The home is also very near to the bus stops and Whole Foods!! Love it! Thanks guys!!
1780	762029	10.0	9.0	3280409	My boyfriend and I really enjoyed our stay in the Gypsy Wagon, witch is very comfortable. Jean-Marc is probably the coolest host we meet during our 5 weeks holiday.
1781	762029	10.0	9.0	3305810	Jean-Marc and his wife were wonderful hosts.  We didn't get to see them very much as we came in late and spent most of the day away.  They were able to accommodate our schedule extremely well and were very helpful and extremely quick with replying to our inquiries.  We we're so delighted to come and go as we pleased.  We always felt welcome.  It was our pleasure staying in the Gypsy cabin.  The feel was very warm and cozy.  I wish we could have stayed longer!
1782	762029	10.0	9.0	3323725	This is a one of a kind experience. The gypsy wagon is very unique and well crafted and cozy. Jean-Marc and Maggie are super nice, and the place is 20 minute bus ride from downtown Seattle. Their house is always open for whatever you might need and they always greeted me with a smile. I would definitely stay there again.
1783	762029	10.0	9.0	3332946	"Add a little spice to you life !  Great sleeping Wagon and very cozy. Close to town and Whole Foods :)
Our hosts could not have any more accomodating and their daughter was adorable. There is some road noise, so a fan for some white noise would be beneficial, but other than that ...you will have a very pleasant experience.
Michael and Josh Wade"
1784	762029	10.0	9.0	3346301	It was easy to get to from Downtown using transit. Cute little place with very comfy beds and pillows.....friendly hosts. Would definitely stay there again!
1785	762029	10.0	9.0	3481732	I had a great stay in the Gypsy Wagon...super comfortable, incredible location for my stay and the Queen Anne area is very nice.  Jean-Marc and family were incredibly accommodating.  Their homestead is idyllic.  I would recommend this place for sure.  Thanks y'all!
1786	762029	10.0	9.0	3526250	JM and Maggie were great hosts! They gave us tips and the gypsy wagon was everything we hoped for and more!
1787	762029	10.0	9.0	3642447	"Great place, thought it would be cold, but it was perfect!
Thanks for letting us stay at your very unique place."
1788	762029	10.0	9.0	3806936	This was a really nice place to stay in Seattle. Very comfortable... super nice hosts, and a good deal. The wagon was very clean, as was the bathroom. There are grocery stores and restaurants in walking distance, but it was nice to have my bike because the Elliot Bay trail was very close, with easy access to downtown.
1789	762029	10.0	9.0	3909049	Had a great time in the gypsy wagon. Jean-marc and his family were awesome. Great location with easy access to public trans. Cozy and comfortable. Highly recommend checking it or there other space out for sure. Thanks for everything. Would stay there again.
1790	762029	10.0	9.0	3941148	Great time there ! Such a perfect way to stay and visit Seattle ! I really enjoyed that wagon and thanks Jean-Marc and Maggie for your hospitality ! 
1791	762029	10.0	9.0	4099975	"The gypsy wagon is incredibly cute. Jean-marc is a fantastic host; I stayed with him twice and I was incredibly happy both times.

I liked the Tiny Garden cabin a bit better; it's a little further from the street and so it's a bit quieter. But after a full day of exploring, I hardly noticed; it's an incredible town and I couldn't ask for a better host."
1792	762029	10.0	9.0	4207205	"My partner and I had a really great time visiting the  gypsy wagon and showing it off to our friends. We both felt very comfortable in the space. We loved the ambience - very charming. It was clean and warm (we're from the south). Our hosts were really wonderful and accommodating!! WE had an overall really good experience, and I would recommend it to others. 

I would also add that we used public transit exclusively, and the bus stop is pretty much directly across from the location. There is also a Whole Foods a couple of blocks up the street if you're into that sort of thing. "
1793	762029	10.0	9.0	4269623	Jean-marc and Maggie were wonderful hosts! The gypsy wagon was as charming and cozy as the pictures suggest. The location was conveniently located within half a block of the D-line Rapid Bus (20min to downtown with free wifi onboard!). If you're lucky, Jean-marc and Maggie will introduce you to their chickens and rabbit in addition to their friendly dogs. Staying here was the highlight of me and my boyfriend's trip. We'd love to go back if we ever need a place to stay in Seattle. 
1794	762029	10.0	9.0	4292361	"This was my first AirBnB experience. I wanted to extend a visit to Seattle after a business trip but wanted something more eclectic.
I find nothing worse than frigid, soulless, corporate environments.

My experience was the opposite of that and incredibly amazing! Jean-Marc have put so much heart and soul to their space. The two rentals, their little dog house, and many other things are all hand crafted! Don't let the word dogs scare you; they have two sweet gorgeous puggles! Aside from that they have a chicken coupe and a really cool garden too! All of these elements plus their hospitality, made it feel as if I was staying with distant relatives! 

The bus stop is literally Infront and you can get anywhere In Seattle from there. I literally just hopped on buses and went everywhere from Lake Washington to downtown! The Whole foods down the way is packed with local items so you can grab the famous MightyO donuts or some fresh oysters. 

No one was checking in that evening so they allowed me to leave my luggage until my early evening flight! Great central location, no weird charges or fees; just a great cozy experience over all!

Ps. They provide you, coffee, towels, heater, comfy pillows, hair dryer and even a little getting around manual! Try it out! :)"
1795	762029	10.0	9.0	4396142	Very comfy and totally what I was looking for. Just a simple place to crash after being out all day for several days. Hosts were very nice and accommodating and laid back. 
1796	762029	10.0	9.0	4506043	Lovely people.  Super accommodating.  The wagon wheel was perfect for our stay and very close to everywhere you want to be in Seattle.   Highly recommend.  
1797	762029	10.0	9.0	4551003	Jean Marc was super nice, the wagon too , the only downfall is you can ear a bit of the traffic, bring ear plugs. But great location, good coffee and small fridge that was very convenient !:)
1798	762029	10.0	9.0	4598079	We had a great stay at the wagon! It was very cozy and unique-great if you will be out and about most of the day, very comfortable for sleeping but not much room to move around. Very convenient to the D express bus to downtown. Jean-Marc and Maggie were friendly and accommodating.
1799	762029	10.0	9.0	4678513	"Greetings airbnb community,
If you're looking for simplicity, affordability, comfort, & a laid back atmosphere, I would highly recommend both rentals offered by Jean-marc and his sweet wife, Maggie! I rented both garden cabin & gypsy wagon! I was able to arrive 2 days before the rest of my family, and was immediately charmed by my upper bunk in the gypsy wagon :)   I had a blast The Triple Door's show: ""Through the Looking Glass: The Burlesque Alice In Wonderland"", and stumbled upon the huge Norwegian constitutional parade in ballard. Had a delicious afghan meal with my family, with complimentary fernee that melted in your mouth! Our hosts were very warm and welcoming, located close to metro stop, close to whole foods, loved their two pug dogs, chickens, and muppet-like angora rabbit!! Unfortunately, we all left in the morning for some last minute sightseeing before our cruise to alaska, and did not want to wake our hosts, so did not get to say a proper good bye! and Thank You!!"
1800	762029	10.0	9.0	4743046	J has a great Gypsy Wagon.  Excellent craftsmanship, very unique. We enjoyed seeing his garden, chickens and angora rabbit.  Great host & hostess.  Very close to the city bus stop and only a few minutes to downtown Seattle.  
1801	762029	10.0	9.0	4829976	"We enjoyed our stay at J and Maggie's Gypsy Wagon. What a unique and cozy experience. J and Maggie were delightfully relaxed and welcoming. Their yard was beautiful! 

thanks again for this fun adventure!"
1802	762029	10.0	9.0	5188135	This Gypsy wagon is literally the coolest place we have ever stayed! It's exactly what it looks like, cute and quirky. There were heaters, not that we needed them, and a bathroom located inside the house with fresh towels which was great. Jean-marc and his wife were extremely welcoming and easy to get along with. The bus stop to the city is located 50 meters away and the buses come every fifteen minutes, really convenient. Would definitely stay here again
1803	762029	10.0	9.0	5238287	"Amazing location & super nice hosts!
Jean-Marc and his wife really made us feel like in a little paradise.
Not only because the garden with the comfortable and cosy gypsy wagon is a little suburbian paradise - yet still close enough to the city. But because they where absolutely easygoing and open minded nice people. We highly recomand staying with them!
"
1804	762029	10.0	9.0	5318141	We had an incredibly relaxed stay in this supercozy gypsy wagon, together with the great hospitality of Jean-Marc and his family. The bus to downtown seattle leaves right across the street, so location/accomodation wise, we absolutely recommend it! 
1805	762029	10.0	9.0	5372032	Responsive communication. Well run and personable. The rooms make for a very unique experience. Recommended hosts!
1806	762029	10.0	9.0	5417199	A great experience! The beds are supra comfy, and the bus stop is right around the corner.
1807	762029	10.0	9.0	5461688	My boyfriend and I loved staying in the gypsy wagon. We were there for two nights, arriving fairly late the first and we left early the last morning so unfortunately didn't get to talk with JM and Maggie much. Their garden is beautiful, the wagon was clean and the bed was comfy. The bathroom was nice with fresh fluffy towels and great coffee options in the morning. Thank you!
1808	762029	10.0	9.0	5555058	The wagon is terrific! The craftsmanship is top notch and the whole thing is very warm and friendly. Plus, we got some great sleep on the comfortable bedding. The back yard garden that it sits in was beautiful. The chickens and hilariously fluffy rabbit are so cute. There's a bus stop maybe 100 yards away from the wagon itself. Very convenient. The bathroom is inside the main house but it's not used by the host family, so it's always available and private. I couldn't have asked for a better BnB experience and I'd recommend this place to anyone.
1809	762029	10.0	9.0	5625625	My in-laws stayed here while visiting Seattle and had a delightful time. Jean-mac made them feel completely welcome. They were very comfortable too in the wagon. Would book this again.
1810	762029	10.0	9.0	5699745	"I absolutely loved the gypsy wagon. It was so beautiful and very cozy. I was at the end of a long trip and very tired so I really enjoyed hanging out in the back yard with the chickens and the adorable dogs and watching the sunset.  The house and bathroom were very clean and the coffee and fridge were very helpful. 
The wagon is also in a great location- I was able to bike to downtown, Fremont, capitol hill and more very easily. 
I didn't meet Jean-Marc but his wife Maggie was very friendly and welcoming. I would highly recommend this unique spot!"
1811	762029	10.0	9.0	5911820	"I had an excellent time on my travels thanks to this adorable little wagon room. Jean-Marc and his lovely family were very welcoming and warm. I loved their gardens and animals. While the space doesnt have a bathroom and shower attached, they have made it super easy to use the inside facilities without bothering the rest of the house. I particularly liked the fact that I didnt have to bother anyone when coming and going. I look forward to returning to the area and staying here again!

For those getting around the city without a car, there is a major bus line right out front that will get you around. There is a gorgeous bike/walking path near by as well. If just walking around, downtown, capitol hill, and the freemont area are all within about a 45 minute walk if you dont mind the hills. Stop and pick the blackberries, theyre everywhere!"
1812	762029	10.0	9.0	6009107	"Another wonderful stay with Jean-Marc and Maggie, in the beautifully crafted Gypsy Wagon this time.  The workmanship on the wagon is absolutely amazing, just gorgeous in every detail.  

In addition, the location is perfect - I walked in to town a few times, although there is also a direct bus just across the street, which gets you quickly to the main part of downtown.  Most times I came back, the sweet dogs were there to make sure I felt welcome, and the bunny usually popped out as well to say hi.  There is quite simply no better place to stay in Seattle, especially if you are flying in or out and renting a car as you can take 99 rather than I-5 and avoid a ton of traffic that way.  

Wonderful hosts, adorable critters, fabulous location, free wifi and parking, what more do you need?  Stay here!"
1813	762029	10.0	9.0	6053508	"We had a great time at the Gypsy Wagon! 
Jay is a great host. The common space was great to have! The yard is pretty, well kept, and has chickens!!! So neat. The gypsy wagon is comfortable and is a great small space! 
If I'm ever back in Seattle I will try to stay here again. "
1814	762029	10.0	9.0	6150546	The wagon is awesome as were Jean-Marc and his family. And the cute dogs and chickens and rabbit. It was a blast! They are really warm and welcoming people. I felt like I was at a cozy little inn. And if you are using public transportation as we did for the whole stay, it is super easy as there is a bus stop right in front of their house. TEN stars for Jean-Marc!  
1815	762029	10.0	9.0	6348288	"This turned out to be a pretty fun place for us to stay in Seattle and very conveniently located. We had a car, but you could easily hop on the bus just across the street and get anywhere you could want in Seattle relatively quickly. We ended up all over town but never felt like it took long to get back in the evening.

The gypsy wagon was a bit small, but since we were able to keep our luggage inside the house there was still plenty of room for two adults and two small children. (Note though that the lower bunks are a bit short for anyone over about six feet). Our kids enjoyed having the yard to run around in in the mornings, and it was nice to have a bit of outdoor space as well as room indoors in the house for showering and breakfast. Overall a fun and pleasant place to stay."
1816	762029	10.0	9.0	6465902	"We had an awesome stay in the gypsy wagon. We were in town for a wedding and were out exploring the rest of the time so we weren't there too much. However, the bed was super comfy and Jean-Marc allows access to their separate bathroom/shower, kitchenette and living room. Everything was clean and tidy. The D line bus runs right outside his place which was really convenient for us!

For the little bit we talked to Jean-Marc I could tell he's a great guy and excellent host. Next time we hear of friends visiting Seattle we will be sure to mention the GW as an option!"
1817	762029	10.0	9.0	6565535	Jean-Marc and his wife are great.  The gypsy wagon was just as advertised.  We are tempted to ask them to build one for us so that we can tow it around the country and have the same experience every night.  Their house is very convenient on the D bus line to most places of interest to visitors, and it's tough to beat waking up to chickens and a rabbit and two dogs and a vegetable garden in the morning.  It kind of feels like you're on a farm in the middle of the city.  Good stuff.  Nice people. Lots of fun. Highly recommended.
1818	762029	10.0	9.0	6689291	This was our first trip to the Great NorthWest, and our stay in the Gypsy Wagon far exceeded our expectations. Our host, Jean-Marc, is a warm, affable fellow and a wealth of information. I felt like I was chatting with an old friend. The Wagon was comfortable with sufficient outlets to accommodate the electronic lifestyle, and the common areas are clean and have all the amenities of home. There is off-street parking, and since parking is a premium in Seattle, access to the bus stop across the street is a big plus. There you can grab the D-Line which takes you to the heart of Seattle's downtown district. The neighborhood is quiet and the chickens, small animals, and garden give you a homestead flavor you won't get anywhere else. I'd not only recommend it, I'm looking forward to a repeat visit.
1819	762029	10.0	9.0	6784251	Our stay in the gypsy wagon was very comforting and fun. It was noticeable that Jean-Marc is an experienced 'airbnb-er'. All was well organized and we are really gratefull that we not only could drop off our luggage earlier than check in time but also be able to hang out in the living room for a while after check out time. We hope that the gypsy wagon will stay for a long time on airbnb as it is in our opinion a great addition to airbnb and a unique place to sleep. Great job Jean-Marc!
1820	762029	10.0	9.0	6937897	Seattle was our last city before returning home after a 2 weeks road trip.  Jean-Marc was a kind, relaxed host.  He offers a separate communal space for his guests and a quaint back yard.  He gave us all the tools we needed to discover and explore Seattle.  The rooms are also quite close to the Ballard and Fremont neighborhoods, a treat of Seattle. AND he has the CUteST pet BUNNY!
1821	762029	10.0	9.0	7007895	"I spent one night in the wagon with friends, then moved to the cabin. The wood smell in the wagon made it feel more like camping, which was nice. Everything about it was pretty perfect. There's a whole foods a couple of blocks away, and the bus downtown was convenient. 
I think the night in the wagon was the best night's sleep during a two week vacation. "
1822	762029	10.0	9.0	7077235	The wagon is superb! Tiny but very comfortable, and it makes me feel to be like camping in the wood. Jean-Marc and his family are very friendly!
1823	762029	10.0	9.0	7158498	Hi ! I stayed 3 nights in Jean-Marc gipsy wagon with my sister. It's exactly the same than show in pictures, with two double beds and some place for luggages. We had a bathroom and a living room shared with the tiny cabine, very spacious with a microwave and a fridge. Jean-Marc and his wife Maggie were very nice and available. The place is aroud 20 minutes to downtown, there is two buses just nearby. I recommended this place !
1824	762029	10.0	9.0	7254711	"We loved staying in the Gypsy Wagon! It was comfortable ""camping"" in the cutest garden oasis in Seattle. Jean-Marc and Maggie are helpful without being overbearing. Their animals are so cute and well-behaved that it was a joy to be around them. The place was really clean, too. Complimentary coffee in the morning was so appreciated! I would recommend this place for anyone looking for a comfortable bed in a great space. It's nice to see people living their dream! I will dream about coming back to this awesome spot. Thanks Jean-Marc and Maggie for helping to make our stay in Seattle easy and unique!"
1825	762029	10.0	9.0	7515781	"This airbnb stands out as a unique heartful experience in a most loved space, both the cabin and the yard and space. What then really topped it off was how well organized it was set up. From the labeled shelf in linen closet for toiletries to healthy clean water dispenser to fridge to coffee maker. Everything is mindfully and beautifully set up for everyone's comfort and convenience. We will definitely be back. Thank you Maggie and Jean-Marc
"
1826	762029	10.0	9.0	7634747	I absolutely loved staying in the gypsy-wagon! A lovely family - generous hosts. I was late for my bus and short $1.25 bus money - they lent me the cash and I paid them back later! Clean and comfortable space inside the wagon as well as in the house, fresh towels every day. My stay here was top-notch. I would stay here over and over again!
1827	762029	10.0	9.0	7773193	We had a great time! The location was perfect and the common space was clean and had nice amenities. The wagon is really cute. Great hosts, highly recommended.
1828	762029	10.0	9.0	7839025	Fantastic! Great place to stay; host was extremely cool & helpful. The place was fun to stay in, and their 'common' area was cozy & comfortble. The angora bunny was a nice touch too. Highly recomended!
1829	762029	10.0	9.0	7875302	This was my first airbnb experience and it was awesome!   I love staying at unique places and supporting local entrepreneurs . . . and Jean-Marc's gypsy wagon gave me that opportunity.   It was very clean and cozy.    By the way, this guy built this gypsy wagon himself . . the craftsmanship is beautiful!   There is another small cabin in the back as an alternate option.   I love walking and it was about a 20 to 30 minute walk to downtown Seattle.  If you are looking for a unique and affordable stay in Settle . . . definitely stay here!
1830	762029	10.0	9.0	7964770	This is a great location with easy access to city transit- we hopped all over the city from here.  Also groceries, coffee and even a gym fairly nearby.  The lodging is comfortable, simple, quirky and perfect.  What a skilled craftsman this man is!
1831	762029	10.0	9.0	8091783	"We had a lovely stay in the gypsy wagon. We were in town visiting family and just needed a cozy play to stay with our six year old daughter.   The gypsy wagon was great and very comfortable. I was worried it would be cold and we actually had to turn the heat off each night.  The chickens did wake us up two of the mornings but not at an ungodly hour and we found it amusing. The last morning we were there the chickens were silent which worried us. Turns out they had been let out of their coop and were co-chillin and enjoying breakfast on the other side of the house.  The host also has two adorable dogs that we only met once briefly. The rest of our stay we never even knew they were there.  

The beds were comfy and we slept well.  We plan on staying here again.   Also! Props for tasty hot cocoa. Yum!   Really great communication with the host and a great place to stay. "
1832	762029	10.0	9.0	8132190	Spending two nights in the Gypsy Wagon was our first AirBnB experience and we couldn't have asked for anything better.  Thank you so much!
1833	762029	10.0	9.0	8186921	I enjoyed one night in the gypsy caravan.  Very cozy. The other amenities in the house for guests were very clean and well organized. Very fast response to emails by Jean-Marc.  Enjoyed sharing the yard with the chickens. 
1834	762029	10.0	9.0	8301191	"We had a great stay at the Gypsy Wagon; a real adventure for my kids. They loved it!
 It was cozy, very clean and the owners so friendly and helpful. 
The location was good; we used the public transportation and were able to get around/make connections easily.
I can highly recommend this to those looking for unique accommodations that are a good fit with the feel of the city. 
"
1835	762029	10.0	9.0	8370069	Fantastic place and excellent host. 
1836	762029	10.0	9.0	8499145	This was our first experience using Airbnb and I can honestly say that we are glad that we did! The hosts were wonderful and the accommodations were fantastic! The custom built gypsy caravan is truly a work of art and was second to none. We thoroughly enjoyed waking up in the city to see chickens and a bunny rabbit right outside our door. Our five year old wants us to move into the caravan and I can see why. We are so thankful to have been able to stay in the gypsy caravan instead of some stuffy hotel. We will certainly be back as well and will gladly recommend these accommodations to others.
1837	762029	10.0	9.0	8587122	The gypsy wagon worked out perfectly for us!  Jean-Marc was a great host and was quick to respond to my texts/calls once we arrived in Seattle. We stayed there in November and we were impressed with how comfortable the gypsy wagon was. The wagon and the common areas were all very clean. I would love to stay there again next time I'm in town!
1838	762029	10.0	9.0	8836782	"You'd be nuts not to stay in this magical handcrafted gypsy wagon. It's one of a kind experience. And you get to tell everyone you meet, ""yeah, I'm staying in a gypsy wagon in Seattle."" Then just sit back and let the conversation fly."
1839	762029	10.0	9.0	9159757	As soon as we walked in the wagon, we felt how special it was! It  is built so beautufully. The owner J and his family were very friendly and shared the story of how he built the wagon. The common area and the wagon were very clean and everything worked perfectly. The wagon had a nice heater to have kept us very warm during the freezing nights and days of our stay. We loved friendly chickens and the rabbit in the yard. This place is magical and we would love to come back again!
1840	762029	10.0	9.0	9266864	Jean Marc is a very responsible, friendly and thoughtful host. The  Gypsy Wagon is a lovely tiny living space with stained glass windows, Wifi, electricity, and two very comfortable beds. It is situated in an ideal location with easy on street parking. There is a Rapid Ride bus which will take you downtown in just a few short minutes within an easy walk. There is a Whole Foods store on the busy street nearby with great organic wholesome food.  This is a wonderful, memorable place to stay if you plan to spend your time out exploring the area while in Seattle. Jean Marc is a talented crafts person with  great communication skills. He is helpful and always available to help.
1841	762029	10.0	9.0	9764619	The Gypsy Wagon was a great accomodation for the few days that I was in Seattle. It is a quaint little structure that was very comfortable and inviting. I appreciated the fact that the common room and bathroom had a separate entrance so that I wasn't always bothering J and his wife. It was very close to a bus stop which took me downtown. Everything about the place was great and I would gladly stay here again next time I am in Seattle.
1842	762029	10.0	9.0	9839024	Had a great stay in the cozy wagon, would certainly repeat again as it was convenient to reach all the different parts of seattle.
1843	762029	10.0	9.0	9932330	Cozy, warm gypsy wagon had everything we were looking for! It was so comfortable, we didn't want to get out of bed. Added bonus - petting the neighboring Angora rabbit.
1844	762029	10.0	9.0	10026735	Do yourself a favor and stay here.  Great location, fun wagon, and functional common space.  Thumbs up!
1845	762029	10.0	9.0	10069649	Super cozy, fun spot. Marc was very accommodating and all around a great guy. Loved all of the animals around, too! Will definitely stay here again!
1846	762029	10.0	9.0	10179147	I had a friend visiting from the Netherlands, and this was his first time in Seattle. I am so happy I found this place for us to stay. It was whimsical and cozy, and Jean-Marc was a very hospitable host. He was flexible and very helpful when we were looking for good places to eat and hang out. And the bunny Tribble and the chickens were also very nice company. Also, the location was perfect-- walking distance from grocery stores and coffee shops and just across the street from a major bus line. Thanks to this place, my friend had a great first experience in Seattle, and I can't wait to come back here again.
1847	762029	10.0	9.0	10315453	Very hospitable host and a cosy, warm wagon in the garden with chickens and a beautiful rabbit for company. We had a lovely stay and would definitely come back if in Seattle again.
1848	762029	10.0	9.0	10497777	My partner and I had an awesome stay in the heated gypsy wagon. Jean-Marc was more than willing to help us out and was excellent with communication even though we arrived at 1:00am on a Monday morning. He was nice enough to turn the light and the heat on for us for when we arrived. His description of the private wagon is accurate. His wagon is comfortable, unique, and beautifully crafted (and warm too). Also, his place is literally across the street from a bus that will take you downtown in ten minutes or north toward Ballard if you choose. We would definitely stay again, as my next Airbnb experience will be difficult to beat after staying here. Thanks, Jean-Marc.  
1849	762029	10.0	9.0	10611190	Beautiful wagon, and beautiful area. Host was very accommodating!
1850	762029	10.0	9.0	10662012	Another great experience.
