	home_id	scores_cleanliness	scores_location	review_id	comments
5273	3052151	7.0	9.0	37424379	Wendy's place was great! The location was perfect, very easy to explore around the great neighborhood of ballard and easy access to downtown and other parts of seattle. She gave us our privacy and was always there to answer our questions! 
5274	3052151	7.0	9.0	38002462	Wendy was helpful with directions before our arrival. Bed was comfortable, however room was not very clean and the door didn't shut properly.
5275	3052151	7.0	9.0	40404809	The host canceled this reservation 2 days before arrival. This is an automated posting.
8681	3424242	7.0	10.0	16124907	This is a great place. The people were friendly and the house manager Matthew was pleasant and accommodating. He took initiative to move me into a room that happened to be empty that weekend instead of leaving me in the shared room, so I had a little more space  during my stay. The house itself is nice, comfortable, and clean, with awesome views of the water. It's in a nice neighborhood with some trendy bars and shops within walking distance. On Sundays there is also a street market on Freemont. Overall, a great stay!
8682	3424242	7.0	10.0	17112032	I stayed at the Cor36 hacker house for two weeks. The house has a very fast Internet connection and the only problem I had was figuring out the bus routes. The house captain (Aaron) was very helpful.
8683	3424242	7.0	10.0	18911036	"This hacker's retreat was a joyful welcome to Seattle for the PAXPrime conference.  Its like a youth hostile, but less backpacks ;-). However, it is the simple and clean accommodations that make traveling economically nice. Its over looking the ""Gasworks"" park and the bay, backed by the skyline of Seattle, which makes the views spectacular from the dining room table and big porches.  The host was engaging and enjoyable.  As an older hippie, I like the simplicity, but very different than staying in the homes of other AirBnB hosts.  The rooms are high-capcity dorms with two bunks (four people) per room and I worry if its at peak capacity.  No lock boxes, but there is street parking and you can use your car trunk for your lock box.  Thanks for a very successful stay and enjoyed walks in the park and breakfast at the Essential Bakery up the street. There is a cool old Varsity Dinner also.  Thanks, Chris"
8684	3424242	7.0	10.0	28238743	Love this house!  The location is magnificent, the house is awesome, and the people are great!  This trip was even better than the last--I had forgotten how comfortable the beds are.  Also of note, one of the 25 best new restaurants in America happens to be across the street.  No big deal. . .
8685	3424242	7.0	10.0	36383372	"Stayed at cor36@LkUnion for 4 weeks. Overall, great location for a short-term stay near the UW district, at reasonable rates. 
People were friendly and the house captain Paul very helpful and accommodating. The house has room for up to about 15 people, so at peak capacity in summer it can get somewhat crowded at times."
8686	3424242	7.0	10.0	43451863	I met some very interesting people here. I hope to come back here for an extended stay in the future.
8687	3424242	7.0	10.0	45114697	Stay here if you are looking for the chance to meet really smart engineers/entrepreneurs in Seattle. The location is really perfect for Seattle. Great views of the city from the upper levels. Buses nearby to get you downtown. Bikes on the lower level are free to use .. which is really perfect given the waterfront trail in front of the house which acts as a major artery between U of W and business campuses such as Google. During the day the house is very quiet.. most will be at work. At night you can socialize with other hackers or listen to one of the talks.  A lot of the guests are fairly long term (several months) so you can also get great advice on the city. The 4 person room lifestyle is not for everyone. Indeed, the house is in need of a few repairs which I believe are soon to be made.  But I wouldn't say that any of this made me uncomfortable. I really recommend this place for anyone working in tech new to the Seattle area.
8688	7985714	6.0	10.0	48212690	This is a house of very intelligent men.  The conversations are very heady and I appreciate it for that reason.
9572	5126365	7.0	9.0	27566108	Claire and Michael's house was wonderful and especially convenient if you have business at WSU. They were great, accommodating hosts. We had just driven for over 3 hours, so we didn't have much energy to hang out, but I can't imagine that they would be anything less than awesome people to talk to. Their dog was curious and friendly and well controlled. Claire made sure that we were OK with dogs before confirming our reservation; a great display of empathy. The bed was on the firm firmer side. Overall, A+ experience and would definitely stay here again.
9573	5126365	7.0	9.0	28550464	Claire and Michael were wonderful hosts who went out of their way to accommodate my needs!  They made me feel welcome and took the time to ensure my stay was enjoyable.  Their home, room and neighborhood were as advertised and I certainly recommend them for any travelers looking to plug into all things Seattle.
9574	5126365	7.0	9.0	29784122	"Both Claire and Michael are very friendly, and their dog Franklin was sweet.
     The house is beautiful in a convenient location only a block from my son’s home in the Wallingford neighborhood. The area is wonderful, lots of shops, restaurants and parks, and a great place to go on walks.  The bedroom was spacious, and the bed was very nice and comfortable, with a firm mattress. Because I was spending my waking time with my family, I was only sleeping and showering there, so I wanted a clean and quiet place to spend three nights. 
     There did turn out to be a few problems. The first was when I arrived at the agreed upon time (8:00 – 8:30pm) the first evening.  Nobody answered the doorbell or phone, so I left after waiting 40 minutes, returned later that night a second time with still no answer at the door, and finally ended up on my son’s couch the because it was late and I was tired.  The next night, Claire apologized sincerely and I was able to stay for two nights instead of three.
     The other two issues were the cleanliness and noise levels.  I’ve hostelled quite a bit, so I am used to sharing bathrooms, but I thought the bathroom was not acceptably clean.  In addition, there were times during the night and early mornings when it was very noisy in the house. I think the noise was due in part to someone arriving home late at night, and getting up early in the morning and just not being quiet. And some was attributable to Franklin running around and getting into things like the garbage in the metal step-can in the bathroom adjacent to my room (very loud), and jumping into piles of packing paper and other things lying on the floor in a room across from me in the early morning. After two nights of too little sleep, I left there very tired because of the noise both late each night and early each morning.
"
10088	3889050	6.0	9.0	18845093	"I had a very pleasant stay at Andrew's place (c/o Aaron/Math&Co) ... The Hostel-like setting offers a very relaxed and creative atmosphere. One that you can only get from a slowly but constantly fluctuating flat-share allowing for short spikes of 4-night-visitors like me.
Fremont being a very nice neighborhood is situated in walking distance to UW which came in very handy for me as I had to visit a lab over there. That I happened to visit at the weekend of Bumbershoot was good luck with Bootsy Collins rocking the stage! Make sure to visit the Troll under Fremont Bridge and the Fremont Sunday Market is a good place to grab a little snack and take a stroll... What I appreciated a lot was the possibility to use a bike to get around - this came in really handy.
Somehow I really hope to see some of the people again - same place, other place - I would go for it again!"
10089	3889050	6.0	9.0	45179652	This is a great house. The atmosphere is welcoming and fun, while also professional. The place is clean and amenities are accessible. Everyone is very friendly, and Paul was a great house captain. He really helped me out by letting me extend for a night when my other plans fell through. Connecting with the other housemates was also valuable.
10090	3889050	6.0	9.0	46514608	"I'll start with the good: the atmosphere was really nice. People were friendly and welcoming, and there was a genuine feeling of community amongst the residents.

Now for the bad:

First of all I must state that it seems I stayed at the place when lots of renovation was happening. I'm hoping this is not the norm, so your mileage may vary...
I was in a 2 person room on the bottom floor. The shower was being renovated (thus non-existing), so the closest shower was one floor up, shared by the residents of both floors. The renovations were not stated in the listing.
My room was adjacent to the work, thus it was impossible to sleep in, since noisy construction started early in the morning. The construction noise also meant that most people preferred to leave the house in order to get some work done. In the room there was an exposed water pipe, and very loud dripping noise started every time that pipe was used. The room had no ""luxuries"" like a hook to hang my wet towel on.

During my stay the entire house lost water for two days. Walking 20 minutes in the morning (to my workplace) just to brush my teeth and take a shower was not a pleasant experience. I can see how this sort of thing can happen, and the host was very gracious about it, trying to find solutions for the residents. Normally I would not comment about such an unforeseen event, but along with the rest of the renovation, this was a bit too much. We were promised a refund for the 2 days, I'm still waiting for mine.

I can see how this place can be great if no renovation is taking place. I think the host should have either shut-down during the renovation, or at least make it explicit in the listing.

Giving it 3 starts, as an average between my 1 star experience and the 5 starts it could have been.

When I left, they just started tearing apart the upstairs kitchen..."
10192	3732094	7.0	9.0	17653993	It was very inspiring and creative atmosphere. All the guests are briliant innovators and very friendly. It also has beautiful view toward union lake, so very relaxing. I had really great time.
10193	3732094	7.0	9.0	18144100	Had a fantastic time at this house, people were super friendly, and social, very clean, and lots of space. Beautiful view of Lake Union, and within easy walking distance to buses to get anywhere. Aaron was a great host! Would definitely recommend for anyone needing temp accommodation :) 
10194	3732094	7.0	9.0	20990764	"It's a beautiful home, with beautiful people, in a beautiful location. 

Plus, Aaron, the house captain, was really great."
10195	3732094	7.0	9.0	42659229	"Pros: location, people, collaborative environment

Cons (Note: all of these things were in line to be fixed but I didn't see them fixed before I left so I felt it deceitful to leave them out of a review) : laundry machine is semi-functional, stoves have some broken burners. Kitchens are missing decent knives and some cookware.

Considerations: this is a collaborative space so do not expect quiet. If you cannot sleep with some noise this is not the place for you."
10196	3732094	7.0	9.0	48885466	Loved the residents, house captain, as well as the proprietor. Great environment of mutual respect and friendship. 
11001	3888924	7.0	9.0	30980531	Great experience. The cor36 is just as advertised, great young tech talent sharing a big, beautiful house. 
11002	3888924	7.0	9.0	41578653	"It was my first time in the US, and I had a lot of fun staying at cor36. The place is decently close to a bus stop, which helps a lot. The supermarket was about 12 blocks away, but in the long run it didn't matter much. The neighborhood seems pretty safe, and is close to Fremont and University District. The Burke Gilman trail is right in front of the house, so you can go on a long bike ride or a decent run around the Lake Union, or you could go kayaking there.
This place is a hacker house, which meant staying with a lot of like minded people. Being from tech background, I had lots of fun interacting with some business people. The house caption happens to be an MIT and UW grad, and is a very smart guy. We'd have weekly talks by all the amazing people we had on stay at cor36, or the sister IO House.
One downside was bunk beds which the portfolio didn't specify. Also there's one washroom on 6 people, so that might be bothersome. For me it all worked out quite comfortably. I was getting an amazing experience hanging out with such cool people, and I'd recommend the place to anybody looking for a stay in the summers."
11003	3888924	7.0	9.0	55712165	I stayed here for about 3 months while I was on an internship.  It was very good housing for a short term stay.  The place was very quiet while I was there so I had no problems being able to sleep.  The people there are very friendly and most of them are employed so everyone is very professional.  If you are a tech inclined person I highly recommend staying here.  It's good for networking and was a great community to be a part of.  If I were to come back to Seattle, I'm sure I would stay here longer.
13780	1145590	7.0	9.0	5117777	Pam was a terrific hostess.  We had some overlapping dates, and she was extremely unobtrusive in her own home! The place is perfectly situated which makes it very easy to get around Seattle, and some neighborhoods are in walking distance (Queen Anne, Fremont, SLU)-though you must like hills! The place has everything one needs with w/d in unit, full kitchen with dishwasher and the like, and parking.  And the best thing is the deck-which is truly expansive and a lovely place to spend some time in the sun.  Pam was also gracious, when I needed to extend my dates by 2 days, in allowing me to re-up.  And, as mentioned before, she is a fantastic cook.  So while our schedules overlapped for those few days, I was able to enjoy both breakfast and tapas.  Overall, a really wonderful experience.
13781	1145590	7.0	9.0	5245146	Great host and a great place! Balcony was out of this world. Quite calm but easy to get everywhere with busses. The Italian place one street down is really nice. 
13782	1145590	7.0	9.0	5316177	"Pam was a very accommodating host. She was very helpful and her place was left in great condition for our arrival. She had left us a lovely note with instructions and books on Seattle to make our trip as easy as possible. Her house is in a great spot and a walkable distance from downtown. We walked into downtown everyday along the lake which was beautiful and after a busy day we enjoyed wine on her amazing patio.

I would recommend this apartment to all of my friends and family and would certainly stay again.
Kate "
13783	1145590	7.0	9.0	5679498	"We visited Seattle with our 5-year-old daughter.  We all loved the deck and having the privacy of our own bedroom was great.  If you've been to Seattle before, or wish to explore beyond Pikes Place Market, this is a perfect.  You are within a 20 minute walk of just about everything with some effort (not a flat surface for more than 2 blocks in Seattle).  

The only downside I can think of is that I was terribly worried about the floors at all time.  They are very soft dark wood and very easily scratched.  NO SHOES ALLOWED.  

Pam was very accommodating and my daughter already calls it her Seattle home.
"
13784	1145590	7.0	9.0	16244242	"This apartment does indeed have an amazingly large patio, and enough space to technically sleep 6 people. Our party of 5 stayed here feeling a tad cramped though, as the 5th person's ""bedroom"" was basically the livingroom.

A few days before our arrival, I asked for check-in instructions, and Pam politely informed us that she would be out of town, and that friends would be taking care of us instead.  I was also told that the apartment did not have enough towels for 5 people, meaning that there were no extras at all.

While the apartment was *well-furnished*, it was not *well-appointed*. Various essentials were missing, including toilet paper, and like the towels, there weren't any extras of anything to go around, but it was just enough for a 7-day stay.

It is also a rather noisy location, as sea planes are constantly taking off and landing throughout the day, so we rarely made use of that large and fantastic patio."
13785	1145590	7.0	9.0	17194347	The reservation was canceled 9 days before arrival. This is an automated posting.
13786	1145590	7.0	9.0	17557269	"The apartment has a lot of potential, with a huge deck and view of south lake union, 2 bedrooms each with their own bathroom, and off street parking. Other than the tv which we couldn't get working the place was as advertised.

Pam was nice over the phone and very responsive to our  inquiries.

"
13787	1145590	7.0	9.0	18892601	We had a great stay at Pam's place. She met us there to show us the ropes, left a bottle of wine, and then left us to make ourselves at home. The neighborhood is central to everything, has several good eating/coffee/bar options, and is very accessible by public transport/car/bike. (However, if you are looking to stay in a quaint Seattle neighborhood, this is probably not it.) The apartment was clean, comfortable, quiet. The best part - the decks are huge with great views!
14694	6864319	6.0	8.0	44240923	Kevin was an excellent host, both flexible and full of neighborhood recommendations.
15463	639130	7.0	10.0	40090287	This was our first time using airbnb.  The house was the perfect size for our group.  Close to all downtown has to offer.  The owners do have 2 cats that need to be fed twice a day.  Taz and Reece.  Taz is a bit hyper and I would worry if there were small children staying.  He was laying on me and when I slowly went to move him off he bit my cheek.  Just left a red mark but could have been worse.    There were no blinds/shades in the hall bathroom.  We could see people in a house when we were in the bathroom.  If you can see them odds are they can see you in the bathroom.   We got to the house later than we originally had planned.  I felt like they pretty much handed the the keys over and were out the door.  I would have liked a little more info on the house and the cats.  Like I said this was our first time renting so maybe this is all normal. 
15464	639130	7.0	10.0	45919783	"In Seattle we found a delightful host, home and neighborhood.
Ann was prompt to reply to emails and personable upon arrival. She helped welcome us and got us oriented to both home and neighborhood.
The 4-bedroom home is spacious, well lighted and featuring comfortable beds. It isn’t a full-time rental. It’s Ann’s home, but she arranged things so that we could stay there very nicely for four nights. She even found a place for her two cats to stay since some in our party don’t do particularly well with pets. That was much appreciated.
The established Madrona neighborhood is a great one to explore. We took sets of public stairs down past hillside homes and streets until we entered a short trail that led to the shores of expansive Lake Washington. We ate breakfast, along with many locals, at the yummy Hi Spot Café, an easy walk from the house. And we enjoyed being about 15 minutes away from Pike Place Market and Seattle Center.
I highly recommend this home.
"
16073	6717555	6.0	10.0	44955181	Clara was prompt, communicative and very willing to resolve any issues that arose.  Excellent host! 
16249	8594059	7.0	9.0	55410419	"Everything was neat and tidy.

It was a very nice and comfortable stay.

The heating worked just great and the beds were very comfortable.

We really enjoyed the hosts recommended café.

We would stay again.
"
16250	8594059	7.0	9.0	58245369	Great place if you want to be close to the U district. The place had everything we needed for our short stay. Owner was quick to respond to any questions. The house was exactly as the pictures. There were 5 of us and it was comfortable.
16324	6250399	6.0	4.0	44034411	The apartment itself was totally fine - about what we expected, based on the photos and description. The space was a great size for 2 people and it was nice to have the kitchenette as an option while visiting Seattle. Melissa was a very easy host to work with - she allowed us to check in early and was very responsive when we had questions throughout our stay. The one major issue with the apartment that we were not expecting was just outside - when we walked in on the first day, we peeked out the kitchen window into an alley (fine) that was apparently a hot spot for drug use (not fine). Throughout our entire stay, every time we looked out the window people were in the alley partaking in some very hardcore using. It was very unsettling to know that was so close to us and while no one ever bothered us in the neighborhood, it was a major concern. Again, the apartment itself was great and exactly what we were looking for, but my fiance and I agreed the alley view was something that needed to be mentioned.
16433	6623079	7.0	9.0	37724101	Sofwa was very friendly.
16434	6623079	7.0	9.0	37917663	Location was perfect for what I needed, a place to stay close to the university. Amenities were very basic but it comes with the price. However, arrival time could have been coordinated better as I had to wait for Sofwa for half an hour to let me in, and it was very late at night. I would have also appreciated if they kept the noise down in the  living room evening.
16435	6623079	7.0	9.0	38082536	It was good.
16436	6623079	7.0	9.0	38342530	Sofwa was very welcoming. She is a great communicator both in advance and during my stay. The room was very tidy and the bed comfortable. The location was great for me, right around the corner from the University of Washington specialty medical center.
16437	6623079	7.0	9.0	38765620	My friend and I came up to Seattle for a concert and just to visit for the first time. Sofwa was a great host and very welcoming!  She gave great directions and her apartment is near several bus stops so we never had to wait more than 10 minutes for  a bus.  The area is near campus so there was lots of options and it was also only a 15 minute walk to Gas Works park which we went to several times.  The beds were super comfortable and she even had a fan in case it was warm for us.  The bathroom was shared so we just had to communicate about schedules. Whenever she had company over, they were all very friendly and helpful as well.  She was very accommodating with our travel schedule and we had a great, hassle free time!
16438	6623079	7.0	9.0	39668463	Sofwa was quite welcoming and helpful--she was accommodating to our late flight arrival and gave us advice on bus transportation and street parking.  The space was clean and the room/beds were comfortable.  Neighborhood was in the university area and felt pretty safe. I'd stay with Sofwa again.
16439	6623079	7.0	9.0	39814884	Fantastic hostess! Me and my two friends stayed with her for a night and she was very gracious and flexible. She gave us tips about local places to visit and made us feel comfortable and safe. Would definitely reccomend!!
16440	6623079	7.0	9.0	40251685	"Sofwa was great. 
This is very simple bedroom, which is all I needed. She was very gracious. I had a wonderful stay. "
16441	6623079	7.0	9.0	41995999	"Sofwa was a wonderful and very kind host. She was very communicative about the way we could arrive and when we had issues coming to terms with our arrival time, she turned out to be very flexible and helpful.

She gave us a lot of space, but made it very obvious that she was willing to help us get around and talking to her was a lot of fun as well. I actually fell sick during my stay with her and she even helped me get better.

The apt. is small, two bedrooms. The bedroom we stayed in had two beds, a desk and a closet, with enough space for both of us to hang our stuff in. The beds were comfortable and Sofwa even provided us with towels for the bathroom. 

It is really easy to get to her place and a bus stop is a minute down the road. I would stay with Sofwa anytime again!"
16847	3770248	7.0	9.0	17601580	The place was really easy to find and close to bus stations coming from downtown/Capitol Hill. The University town nearby is a nice place to take walks around. The building was really quiet, except of course for the garbage truck each morning, but that was indicated in the listing and I didn't mind much either way. Beds are comfortable, but wifi signal not strong enough for anything more substantial than checking messages. I never met my host in person but she helped me out over intercom whenever I had questions.
16848	3770248	7.0	9.0	17903015	"The location of this place was great, near UW and lots of shops/cafes/restaurants within walking distance. There's a bus stop right around the corner. I never met Melissa in person, but she was accommodating about early check-in. 

The place was large (w/walk-in closet) and mostly clean and quiet. There was a used/cracked bar of soap in the bathtub and a previous guest's food was still in the fridge. The studio is in the back of the building, facing a parking lot. The garbage truck woke me up around 5:30 am once during my stay. 

If you're looking for a convenient, affordable place to stay near UW, this fits the bill.
"
16849	3770248	7.0	9.0	28924787	Melissa was helpful and answered all our questions promptly. The space worked well for our needs.
16850	3770248	7.0	9.0	42378721	"The location of the apartment is in a prime spot next to the university, which is beautiful and a major landmark in the city. The University District always has a lot going on, which made it a great location in the city for the summer. There were tons of restaurants on the Ave and downtown was just a quick bus ride away. 

In addition, this apartment is located just one or a few blocks away from bus stops that can take you to all the popular neighborhoods within the city, such as Fremont, Capitol Hill, Ballard, East Lake, South Lake Union, Seattle Center, and Pike/Pine.

The apartment itself is clean and well laid out. No repairs needed to be made to the apartment during our three months there. Melissa is responsive to any texts or calls that we had about the apartment. 

The kitchen is small but well equipped for any food that you would want to cook. The beds are also comfortable but be warned that the couch is not comfortable enough for someone to sleep on. The closet is massive and will be able to hold all your clothes for sure as two of us kept all our clothes we needed for three months in it. The bathroom is small but had enough storage space. Shower has good water pressure and we never ran out of hot water like the listing had warned us. The neighbors are also quiet and friendly.

The dump truck mentioned in a previous post is a real concern if you are not a heavy sleeper. It came for us only once a week early in the morning so it wasn't as big of a concern for us but it is loud as the apartment window is directly above the dumpster.

Melissa also helped us get parking spots for our time at the apartment. This was crucial for us because parking is especially difficult and expensive in the city of Seattle. Since we were there for three months, it was very assuring that we had safe, affordable, and accessible spots for the whole time there.

"
16851	3770248	7.0	9.0	48421876	"Before i begin, this review is not for the original apartment but for 4145 11th ave ne apt38. My apartment was changed by the host at the very last moment.

The good stuff. The apartment is very near to the university of washington. It was clean, has adequate parking and melissa was friendly enough. The not so good thing. The apartment needs a television and some minor maintenance. The kitchen tap handle was detached as was the door handle of the bed room. It was a rather old apartment."
17077	3291777	6.0	8.0	14255940	"I was in a pinch looking for a last minute place to stay while in town for a work trip during the time of UW and the other Universities graduations in the area. It was great to find a place to stay that was not ""marked up"" during a time of high demand. My 3 night stay was less than what the hotels were asking for a one night stay. The unit is a close walk to restaurants and the UW. The unit was clean and worked well for my needs, at a great price. I did not have any issues finding parking in the immediate area or the street in front of the building. My initial inquiry to Melissa was very late in the evening (actually early am) on the needed day of arrival. Melissa was extremely quick in her response at such a late hour, as well as the couple inquiries I had during my stay. I really appreciated that she arranged for my late evening arrival after a night hosting some clients at a Mariners game. I would definitely stay at this unit if I have the need to be in the area again.  "
17078	3291777	6.0	8.0	14760768	"Melissa replied to our request and approved but by the time we booked it she gave away the apartment to someone else. We had no choice but to book another apartment in the same building. The price we paid was way too high for the room ($129 @ day) because there were a lot of issues which we experienced during our stay. The coffee pot was left dirty with garbage still in the bins from the previous guests. The kitchen faucet was broken and after several emails and 2 days later Melissa did come by and get it fixed. There were used soap bars and shampoo left in the bathroom which raises hygiene risks. My question is why did I pay for cleaning fees if the apartment was dirty.

The apartment building was in very poor condition and the apartment had a disgusting smell with no ventilation. The apartment decor was poor and furniture was old and uncoordinated. Although the carpet was vacuumed that's what Melissa told us but it was very old and stained. The mattress of sofa bed was disgustingly dirty - we only came across because the sofa was so uncomfortable and we checked underneath. The kitchen had left over food items such as coffee, tea bags, raisins etc and utensils were old. There was only 1 small tea cup for an apartment which is suppose to host up to 4 people. Since my partner and I had no choice, but to go out and buy our own disposable utensils. The bathroom has one rusted mirror with stains and the bottom of bath tub has been painted over which became very slippery after one day use. We had to clean the bath tub to ensure we didn't have any accidents. The toilet tank would also drain water constantly because of loose valve. We had to fix it constantly after every use.

The only thing that worked well was the (website hidden) had limited channels and many channels were in Spanish including the sports channel which had the World Cup running. Quite a disappointment for my partner.

The location was the reason we booked the apartment. While the location was great, close to UW and shops etc, the building and apartment needs lots of work to bring it to habitable condition. Unfortunately, it wasn't like we could check out since we had booked for 4 nights and had no choice but to stay. Overall, we were disappointed with the place and since this was our first ever airbnb, we will be very cautious on what we book in the future."
17079	3291777	6.0	8.0	15278962	"I cancelled the reservation first when I got to see the apt. It was not what i was expecting, because the place is more like a hotel. No one actually lives there but, more like a hotel, people come and go for short stays. 
After saying that, the place is not taken care off like if an actual person live there. So most of he furniture is cheap. The bedroom does not have a window(although there is no pic of the bedroom). The smell is of cheap cleaning liquid, combined with the several people that stay there per month. 
In conclusion, overall the place looks cheap, but it can be habitated if one is looking for a cheap short stay.
BTW, the host showed us another place in the same bldg that was 10 dollars more expensive per night but looked like new. So just be careful which apt you choose because some are better than others."
